osmid,shape
3896082293,POINT(-8.6013463 41.1674594)
3897692188,POINT(-8.668062 41.1568874)
3897692194,POINT(-8.6681594 41.1570391)
3897692228,POINT(-8.6613492 41.1595286)
3897692229,POINT(-8.6614554 41.1596791)
3897692230,POINT(-8.6726794 41.1599999)
3897692246,POINT(-8.6087156 41.1612848)
3897692272,POINT(-8.5927365 41.1646281)
3897692274,POINT(-8.5956309 41.1650266)
3897692275,POINT(-8.5958142 41.1650495)
3897692278,POINT(-8.5956032 41.1651454)
3897692279,POINT(-8.5957815 41.1651749)
3897692280,POINT(-8.5985204 41.1657017)
3897692281,POINT(-8.6370003 41.170119)
3897692285,POINT(-8.6483124 41.1808228)
3899184961,POINT(-8.6378264 41.1645199)
3899184965,POINT(-8.6390889 41.165176)
3900445952,POINT(-8.606608 41.1604146)
3950967587,POINT(-8.5982372 41.1484254)
3950967640,POINT(-8.5942464 41.1510727)
3950967847,POINT(-8.5856578 41.152512)
3950967851,POINT(-8.5852122 41.1526078)
3950967857,POINT(-8.5855579 41.152714)
3950967858,POINT(-8.5901261 41.1527332)
3950967864,POINT(-8.5856605 41.1534124)
3982165184,POINT(-8.662229 41.1743823)
3992990334,POINT(-8.6103531 41.1462224)
4004265918,POINT(-8.6336297 41.1790353)
4004265920,POINT(-8.6338146 41.1791963)
4004265925,POINT(-8.626343 41.1750751)
4013074534,POINT(-8.6228279 41.1704628)
4026866874,POINT(-8.6354703 41.1619503)
4026866876,POINT(-8.6361614 41.1614035)
4028361687,POINT(-8.6233349 41.1629681)
4077112087,POINT(-8.6025741 41.1551471)
4077112088,POINT(-8.6027794 41.1551569)
4081012459,POINT(-8.6666429 41.1753327)
4081012464,POINT(-8.6668983 41.175376)
4087312908,POINT(-8.6058377 41.1736798)
4199180593,POINT(-8.6144781 41.1410814)
4199223989,POINT(-8.6145347 41.1411584)
4207328558,POINT(-8.6705572 41.1608519)
4230347376,POINT(-8.6583461 41.1679501)
4230347377,POINT(-8.6590539 41.1682932)
4246373461,POINT(-8.6221304 41.1604408)
4257804092,POINT(-8.6421007 41.156715)
4282469015,POINT(-8.5948554 41.1756709)
4282469037,POINT(-8.5954971 41.1759623)
4282469042,POINT(-8.5964551 41.1760897)
4297940276,POINT(-8.6373614 41.1628047)
4297946709,POINT(-8.6383307 41.1650647)
4297946715,POINT(-8.6399732 41.1659476)
4297946718,POINT(-8.6391713 41.1666513)
4297946719,POINT(-8.6393081 41.1667583)
4297946723,POINT(-8.640209 41.1667837)
4297946729,POINT(-8.6390737 41.167239)
4297946730,POINT(-8.6386695 41.1672427)
4297946731,POINT(-8.6384189 41.1675246)
4297946733,POINT(-8.6392423 41.1676548)
4297946738,POINT(-8.638608 41.1680393)
4297946739,POINT(-8.6386545 41.168089)
4297946742,POINT(-8.6388427 41.1682897)
4297946778,POINT(-8.6391914 41.1700171)
4326552813,POINT(-8.650457 41.1770518)
4326552815,POINT(-8.6497301 41.1755823)
4346835528,POINT(-8.6514777 41.1496164)
4378186445,POINT(-8.6090032 41.1838468)
4381036549,POINT(-8.6704933 41.1506072)
4381093225,POINT(-8.6078732 41.1768539)
4381093226,POINT(-8.608061 41.1769879)
4381093227,POINT(-8.6080766 41.1768066)
4381093229,POINT(-8.6078631 41.1768887)
4381093242,POINT(-8.6080198 41.1766509)
4381460222,POINT(-8.5777021 41.1618681)
4393941394,POINT(-8.5893673 41.1733701)
4393941395,POINT(-8.5896977 41.1733513)
4393941410,POINT(-8.5896151 41.1739635)
4393941477,POINT(-8.585183 41.1793882)
4394002869,POINT(-8.5819054 41.1573113)
4394002934,POINT(-8.587043 41.1601462)
4395077408,POINT(-8.5731559 41.1639009)
4395077424,POINT(-8.5742581 41.1640283)
4395077436,POINT(-8.5710288 41.164098)
4395077440,POINT(-8.5739646 41.1641232)
4395077446,POINT(-8.5738712 41.1642614)
4395077589,POINT(-8.5736579 41.1652113)
4395077595,POINT(-8.5757561 41.1652188)
4395077597,POINT(-8.5729207 41.165233)
4395077630,POINT(-8.5729053 41.1654587)
4395077640,POINT(-8.5727401 41.1655338)
4395077799,POINT(-8.5707936 41.1660575)
4395077802,POINT(-8.57434 41.1660638)
4408431706,POINT(-8.5851854 41.1572026)
4422245551,POINT(-8.6599953 41.1631964)
4422245553,POINT(-8.6591159 41.164668)
4422245555,POINT(-8.6589512 41.1641513)
4422245556,POINT(-8.6591102 41.1643439)
4422245557,POINT(-8.6591865 41.164065)
4422245558,POINT(-8.659343 41.1647057)
4422245562,POINT(-8.6595425 41.1661024)
4422245564,POINT(-8.6594333 41.1661659)
4422245566,POINT(-8.6585452 41.1656062)
4422245572,POINT(-8.6574958 41.165941)
4422245577,POINT(-8.6566219 41.1675196)
4422246620,POINT(-8.6546922 41.1687123)
4434419538,POINT(-8.670476 41.1709149)
4438014857,POINT(-8.6391513 41.1645949)
4438030092,POINT(-8.639 41.1650453)
4438030098,POINT(-8.6392808 41.1653271)
4439995667,POINT(-8.6512568 41.1485229)
4439996046,POINT(-8.6580318 41.1700923)
4439996047,POINT(-8.6608669 41.1683669)
4439996069,POINT(-8.6647767 41.1653231)
4440997253,POINT(-8.6565109 41.1511956)
4441072492,POINT(-8.6659929 41.1727334)
4441072495,POINT(-8.6657557 41.1730623)
4441072501,POINT(-8.668315 41.1721084)
4441072504,POINT(-8.6676696 41.1723015)
4441072507,POINT(-8.666722 41.1731778)
4441072508,POINT(-8.6666877 41.173006)
4441072513,POINT(-8.6667423 41.1721977)
4441072517,POINT(-8.6673885 41.1714318)
4441072520,POINT(-8.666762 41.1712364)
4441072558,POINT(-8.671973 41.1706554)
4441072594,POINT(-8.6348387 41.1783187)
4441072622,POINT(-8.5912441 41.1771763)
4441072625,POINT(-8.5921051 41.1779137)
4441072626,POINT(-8.5902987 41.1772784)
4442622618,POINT(-8.669213 41.1486193)
4442622620,POINT(-8.6693315 41.1487523)
4442997329,POINT(-8.6350138 41.1638869)
4444137335,POINT(-8.5816131 41.1469039)
4444137342,POINT(-8.5671654 41.148139)
4444137369,POINT(-8.5630414 41.149967)
4444137410,POINT(-8.5740193 41.1514992)
4444137411,POINT(-8.5685896 41.1515018)
4444137414,POINT(-8.5693366 41.1510985)
4444137415,POINT(-8.5718096 41.148985)
4444137430,POINT(-8.5722405 41.1473816)
4444137438,POINT(-8.5726867 41.1456522)
4444137442,POINT(-8.5717604 41.1454493)
4444137488,POINT(-8.5778492 41.1468028)
4444174173,POINT(-8.5931326 41.1528881)
4444174174,POINT(-8.5926128 41.1527705)
4444772637,POINT(-8.6423122 41.1516431)
4444772660,POINT(-8.6452306 41.1550502)
4447958287,POINT(-8.6344523 41.1731852)
4447965430,POINT(-8.6414024 41.1726454)
4452248081,POINT(-8.6526088 41.1706458)
4452248084,POINT(-8.654825 41.1733443)
4452248109,POINT(-8.6616116 41.1645873)
4452248110,POINT(-8.6616214 41.1645255)
4452248111,POINT(-8.6616871 41.1643081)
4452248119,POINT(-8.6507905 41.1670603)
4452248137,POINT(-8.6448763 41.1682218)
4452248160,POINT(-8.6529572 41.1603308)
4452248161,POINT(-8.6532529 41.1607571)
4452248162,POINT(-8.6534459 41.1601372)
4452248163,POINT(-8.653691 41.1605071)
4452315737,POINT(-8.6448973 41.1493757)
4452315752,POINT(-8.6454093 41.1605642)
4452315755,POINT(-8.6456658 41.1598676)
4452315756,POINT(-8.6474042 41.1657167)
4452315757,POINT(-8.6469312 41.1655402)
4452315760,POINT(-8.6474503 41.1653529)
4452315761,POINT(-8.6086792 41.1705617)
4452315763,POINT(-8.6086744 41.1702267)
4452315764,POINT(-8.6030773 41.1699337)
4452315768,POINT(-8.6028943 41.1704487)
4452315786,POINT(-8.5817615 41.1789623)
4452315796,POINT(-8.5763044 41.1737927)
4452315806,POINT(-8.5754384 41.1743086)
4452315825,POINT(-8.592981 41.1576945)
4452315827,POINT(-8.5926646 41.1582489)
4452315828,POINT(-8.5924336 41.1581868)
4452315830,POINT(-8.5888602 41.1541494)
4452315831,POINT(-8.5877381 41.1547825)
4452315865,POINT(-8.591349 41.1495024)
4452315907,POINT(-8.6009648 41.1481397)
4452315908,POINT(-8.6006146 41.1475418)
4452315932,POINT(-8.6001927 41.1577949)
4452315935,POINT(-8.60004 41.1585703)
4452315940,POINT(-8.6204314 41.1658284)
4455231260,POINT(-8.6503572 41.1700748)
4455231261,POINT(-8.6496606 41.1705482)
4455231266,POINT(-8.6531179 41.1702993)
4455231267,POINT(-8.6539462 41.1704352)
4455231269,POINT(-8.6540549 41.1703636)
4455231277,POINT(-8.6563418 41.1730892)
4455231278,POINT(-8.6567474 41.1727707)
4455231279,POINT(-8.6573016 41.1723356)
4455231280,POINT(-8.6574812 41.1721946)
4455231281,POINT(-8.6580365 41.1717585)
4455231282,POINT(-8.6576385 41.1720711)
4455231283,POINT(-8.6571361 41.1724656)
4455231306,POINT(-8.6641452 41.166366)
4455231316,POINT(-8.6644342 41.1637446)
4455231317,POINT(-8.6643864 41.1638838)
4455231318,POINT(-8.6645067 41.1639041)
4455231319,POINT(-8.6645503 41.1637643)
4455723303,POINT(-8.5972563 41.172355)
4455723322,POINT(-8.607845 41.1737984)
4455723326,POINT(-8.608916 41.1757229)
4455723328,POINT(-8.6085583 41.1759371)
4455723336,POINT(-8.6076941 41.1771014)
4455723344,POINT(-8.6200979 41.1705048)
4455723345,POINT(-8.624203 41.1672949)
4455723347,POINT(-8.6232809 41.1671368)
4457851535,POINT(-8.6156623 41.1676725)
4457851536,POINT(-8.6153493 41.1678941)
4457851537,POINT(-8.6120921 41.1660968)
4458013161,POINT(-8.5929369 41.1506849)
4458013165,POINT(-8.5924308 41.1511451)
4458042332,POINT(-8.577145 41.1551622)
4458042334,POINT(-8.5774842 41.1554099)
4458042341,POINT(-8.5778879 41.155651)
4458083609,POINT(-8.5738317 41.1544)
4458083610,POINT(-8.573292 41.1545277)
4458083613,POINT(-8.5738858 41.1542264)
4458083615,POINT(-8.5726573 41.1544465)
4458083628,POINT(-8.578526 41.1530068)
4458083632,POINT(-8.5783052 41.152811)
4458083633,POINT(-8.5783048 41.1528961)
4458083634,POINT(-8.5782396 41.153053)
4458083646,POINT(-8.58002 41.1533118)
4458083647,POINT(-8.5801282 41.1532283)
4458099432,POINT(-8.5758271 41.1582149)
4458099434,POINT(-8.5758897 41.157988)
4458099436,POINT(-8.5759562 41.1584524)
4458099439,POINT(-8.5923493 41.1573651)
4458099441,POINT(-8.5921234 41.1576532)
4458099451,POINT(-8.5920482 41.1577841)
4458099452,POINT(-8.592568 41.1579163)
4458099453,POINT(-8.5919002 41.157897)
4458099454,POINT(-8.5924885 41.1580559)
4458099455,POINT(-8.591721 41.1580071)
4458099458,POINT(-8.5921069 41.1582642)
4458159372,POINT(-8.6717557 41.1649849)
4461909645,POINT(-8.5987958 41.1622533)
4461909649,POINT(-8.5984412 41.1632729)
4461909650,POINT(-8.5985561 41.1629911)
4464000721,POINT(-8.6387889 41.1653754)
4464000751,POINT(-8.6593563 41.1698789)
4464000754,POINT(-8.660249 41.1703968)
4464000766,POINT(-8.5943477 41.1713017)
4464000788,POINT(-8.6084573 41.1681022)
4464000796,POINT(-8.6271631 41.1669661)
4464130475,POINT(-8.5980593 41.1504367)
4464130485,POINT(-8.58786 41.1679917)
4464130700,POINT(-8.581907 41.180256)
4464130717,POINT(-8.5742314 41.1681379)
4464130723,POINT(-8.5726299 41.1682665)
4464130724,POINT(-8.5736098 41.1682424)
4464130729,POINT(-8.5732915 41.1682502)
4468021928,POINT(-8.6426564 41.1674784)
4468029170,POINT(-8.6773065 41.1622113)
4468029173,POINT(-8.6768954 41.162158)
4468029174,POINT(-8.6816072 41.1597264)
4468029573,POINT(-8.6528232 41.1756822)
4468090958,POINT(-8.673061 41.1499091)
4468090963,POINT(-8.6680742 41.1497813)
4468090964,POINT(-8.6679378 41.1497276)
4468090965,POINT(-8.6658888 41.1495319)
4468090966,POINT(-8.6657795 41.1495841)
4468090967,POINT(-8.6653577 41.1488646)
4468090984,POINT(-8.6620833 41.1485959)
4468090988,POINT(-8.6616716 41.1485805)
4468092392,POINT(-8.6604192 41.1493791)
4468092397,POINT(-8.6589848 41.1495831)
4468092398,POINT(-8.6586798 41.1495095)
4468092399,POINT(-8.6580154 41.1496456)
4468092400,POINT(-8.65789 41.1496714)
4468092406,POINT(-8.6564852 41.1494893)
4468092411,POINT(-8.6570149 41.1500054)
4468189849,POINT(-8.6500173 41.1579217)
4468207742,POINT(-8.6661423 41.1578387)
4468207743,POINT(-8.6660379 41.1576818)
4468207744,POINT(-8.669398 41.1544896)
4468207747,POINT(-8.6690986 41.1545223)
4468207751,POINT(-8.6700311 41.1544437)
4468615941,POINT(-8.6551163 41.1679383)
4468615942,POINT(-8.6556401 41.1681397)
4468615943,POINT(-8.6556644 41.1680536)
4468615946,POINT(-8.6557754 41.1680734)
4468615951,POINT(-8.657285 41.1668169)
4468615954,POINT(-8.657061 41.1667599)
4468615956,POINT(-8.6559125 41.1672443)
4468690331,POINT(-8.6302082 41.1574354)
4468690383,POINT(-8.6874622 41.165936)
4468847596,POINT(-8.6631241 41.1640543)
4468847599,POINT(-8.6595855 41.1638946)
4468847606,POINT(-8.6562333 41.1645342)
4468847621,POINT(-8.6505953 41.1649404)
4468847624,POINT(-8.6517983 41.1657271)
4468847629,POINT(-8.6475271 41.169825)
4468847630,POINT(-8.6479743 41.1695251)
4468847633,POINT(-8.6483772 41.1694422)
4468847634,POINT(-8.6480951 41.169627)
4468847639,POINT(-8.6478646 41.1701264)
4468847644,POINT(-8.647267 41.169724)
4468847653,POINT(-8.6484947 41.1691303)
4468847654,POINT(-8.6485557 41.1692098)
4468847656,POINT(-8.6487708 41.1690999)
4468847657,POINT(-8.648588 41.1693041)
4468847670,POINT(-8.6491203 41.1695075)
4468847672,POINT(-8.6485127 41.1693534)
4468847679,POINT(-8.6528377 41.1676647)
4468929084,POINT(-8.664261 41.1766932)
4468932439,POINT(-8.6665328 41.1744074)
4468932444,POINT(-8.6673865 41.1732581)
4468966319,POINT(-8.6608597 41.170459)
4468966352,POINT(-8.6576987 41.173359)
4468966353,POINT(-8.65757 41.1734567)
4468966356,POINT(-8.6570936 41.1738331)
4469023903,POINT(-8.6533651 41.1694319)
4470121106,POINT(-8.6421082 41.1650936)
4473265202,POINT(-8.6021352 41.1698873)
4473265206,POINT(-8.6021749 41.1694264)
4473275397,POINT(-8.5994484 41.170909)
4473275400,POINT(-8.5994971 41.1704967)
4473312168,POINT(-8.5942464 41.1670302)
4473312184,POINT(-8.592997 41.1624064)
4473312689,POINT(-8.591874 41.1614673)
4473717364,POINT(-8.5778028 41.1606339)
4473717368,POINT(-8.5781235 41.1608381)
4474021937,POINT(-8.5919773 41.1770956)
4477604320,POINT(-8.6527245 41.1562675)
4477604321,POINT(-8.6536458 41.1562645)
4477604325,POINT(-8.6534622 41.1562651)
4477604330,POINT(-8.6532294 41.1562659)
4477604340,POINT(-8.6527564 41.1566343)
4477706859,POINT(-8.647423 41.1507947)
4477810181,POINT(-8.6443406 41.1489264)
4477810186,POINT(-8.6449534 41.1509445)
4477811696,POINT(-8.6459859 41.1535104)
4478053098,POINT(-8.5944461 41.1694799)
4478069049,POINT(-8.5882676 41.1741033)
4478069050,POINT(-8.5867977 41.1738504)
4478069055,POINT(-8.591672 41.1756586)
4478069058,POINT(-8.5913116 41.1755435)
4478069061,POINT(-8.5848842 41.1712629)
4478069063,POINT(-8.5858991 41.1717231)
4478164687,POINT(-8.5761099 41.1794979)
4486820393,POINT(-8.5715641 41.1591421)
4488733049,POINT(-8.6087191 41.1556228)
4488733050,POINT(-8.6086631 41.1557251)
4489612860,POINT(-8.6464265 41.1616593)
4489612995,POINT(-8.6486643 41.1614758)
4492375358,POINT(-8.5987415 41.1555429)
4492375363,POINT(-8.5990426 41.1554614)
4492375894,POINT(-8.5982108 41.1543886)
4492375900,POINT(-8.5978208 41.1540044)
4492375932,POINT(-8.5994426 41.1566619)
4494941281,POINT(-8.5969426 41.1837424)
4504937409,POINT(-8.6669425 41.1478362)
4504937422,POINT(-8.6678878 41.1480876)
4504937429,POINT(-8.6674082 41.1509773)
4504937436,POINT(-8.6668598 41.1481425)
4504937443,POINT(-8.6667144 41.1487045)
4504937444,POINT(-8.6660705 41.1487485)
4504937445,POINT(-8.6666966 41.1489778)
4504937447,POINT(-8.666375 41.1489067)
4504937504,POINT(-8.6776028 41.1542473)
4504937506,POINT(-8.6772808 41.1543601)
4504937511,POINT(-8.6759802 41.1519088)
4504981036,POINT(-8.6727941 41.1518936)
4504981050,POINT(-8.6851567 41.1661324)
4504981055,POINT(-8.6852427 41.1661666)
4505030369,POINT(-8.6776599 41.1605701)
4505031808,POINT(-8.6684603 41.1484507)
4505031809,POINT(-8.6684586 41.1483555)
4505031810,POINT(-8.6684327 41.1482915)
4505031811,POINT(-8.6651413 41.1481815)
4505031812,POINT(-8.6650766 41.1480324)
4505031813,POINT(-8.665302 41.1479725)
4505062018,POINT(-8.6586252 41.1505833)
4505062034,POINT(-8.6502208 41.1479337)
4505062035,POINT(-8.651651 41.1505122)
4505062039,POINT(-8.6522337 41.1513883)
4505062040,POINT(-8.6522077 41.1514261)
4505062042,POINT(-8.6522261 41.1514271)
4505062058,POINT(-8.651054 41.1521964)
4505062059,POINT(-8.6521888 41.1517399)
4505062060,POINT(-8.6517955 41.1520527)
4505062061,POINT(-8.6517113 41.151932)
4505108312,POINT(-8.6459772 41.1538802)
4505108314,POINT(-8.6458038 41.1536595)
4505108315,POINT(-8.6503871 41.1548777)
4505108318,POINT(-8.6502786 41.1551073)
4505108336,POINT(-8.6453795 41.1681226)
4505162209,POINT(-8.6415938 41.1754293)
4505162225,POINT(-8.6405416 41.173177)
4505162226,POINT(-8.6377611 41.1729024)
4505162227,POINT(-8.6377332 41.1726612)
4505162233,POINT(-8.638819 41.1723306)
4505162236,POINT(-8.6236323 41.1774867)
4505162240,POINT(-8.6234835 41.177154)
4505162242,POINT(-8.6210102 41.1768091)
4505162245,POINT(-8.6212121 41.1759869)
4505162250,POINT(-8.6209277 41.1760409)
4505162251,POINT(-8.6206532 41.1748304)
4505205730,POINT(-8.5833364 41.1547748)
4505205731,POINT(-8.5797928 41.15737)
4505205732,POINT(-8.5801445 41.1573557)
4505281859,POINT(-8.6214304 41.1644577)
4505281864,POINT(-8.6231809 41.163765)
4505281867,POINT(-8.6224174 41.1641061)
4505293696,POINT(-8.6475566 41.1622105)
4505293697,POINT(-8.6471496 41.1621425)
4505293698,POINT(-8.6461327 41.1622276)
4505293700,POINT(-8.6452053 41.1621474)
4505293701,POINT(-8.6471995 41.1553896)
4505293703,POINT(-8.6461161 41.1552904)
4505293705,POINT(-8.6599796 41.1714863)
4505305037,POINT(-8.6654628 41.170883)
4505305039,POINT(-8.6644385 41.1707757)
4505305040,POINT(-8.6631293 41.1708489)
4505305042,POINT(-8.6642864 41.1708302)
4505318816,POINT(-8.6538152 41.1745327)
4505318818,POINT(-8.6541363 41.1746869)
4505318826,POINT(-8.654194 41.1746185)
4505318827,POINT(-8.6539997 41.1746213)
4505318828,POINT(-8.6544437 41.1740846)
4506932013,POINT(-8.6764946 41.1519998)
4506950199,POINT(-8.6598353 41.1601359)
4507024043,POINT(-8.6438594 41.1689201)
4523960189,POINT(-8.5992718 41.1778791)
4523960191,POINT(-8.5981844 41.1776263)
4526607777,POINT(-8.6131459 41.1783979)
4526609649,POINT(-8.6118807 41.1749023)
4526688723,POINT(-8.6160542 41.1718059)
4526688728,POINT(-8.6192017 41.1714386)
4526688729,POINT(-8.619651 41.1714573)
4526688740,POINT(-8.6132002 41.1670341)
4526688743,POINT(-8.6139602 41.1678219)
4526688744,POINT(-8.6140076 41.1672744)
4526688745,POINT(-8.61376 41.1677616)
4526688746,POINT(-8.6134201 41.1676593)
4526688747,POINT(-8.6136637 41.1671695)
4526688751,POINT(-8.6144176 41.1679596)
4526688752,POINT(-8.6130601 41.1685327)
4526688754,POINT(-8.613734 41.1680195)
4526688755,POINT(-8.6140693 41.1678547)
4526688757,POINT(-8.6138654 41.1680498)
4526688758,POINT(-8.6138064 41.1685221)
4526688760,POINT(-8.6132933 41.1686016)
4526688769,POINT(-8.6066215 41.1698679)
4526688774,POINT(-8.606241 41.1697764)
4526688784,POINT(-8.6067817 41.1698693)
4526688786,POINT(-8.6063421 41.1695235)
4526689689,POINT(-8.606876 41.1710542)
4526689694,POINT(-8.6083686 41.1698173)
4526689702,POINT(-8.6098057 41.1708314)
4526689718,POINT(-8.6092634 41.1657443)
4526689737,POINT(-8.6070247 41.1664897)
4526777736,POINT(-8.6457599 41.1805278)
4526777741,POINT(-8.6449338 41.1804015)
4526777746,POINT(-8.6457572 41.1789277)
4526777749,POINT(-8.6460704 41.1794191)
4526778496,POINT(-8.6612176 41.1728399)
4526819416,POINT(-8.6658216 41.172977)
4526819418,POINT(-8.6657258 41.1731042)
4526819419,POINT(-8.6659168 41.1734468)
4526819424,POINT(-8.6660639 41.1734564)
4541424824,POINT(-8.6657375 41.1645285)
4551110237,POINT(-8.5957324 41.1627637)
4554424112,POINT(-8.6375675 41.1500306)
4554424113,POINT(-8.6373632 41.1496496)
4554424124,POINT(-8.6378819 41.1504633)
4554424762,POINT(-8.6317784 41.1584154)
4556236525,POINT(-8.6083038 41.1427254)
4556247648,POINT(-8.6083611 41.1423871)
4556255874,POINT(-8.6085464 41.1420586)
4556361546,POINT(-8.6065798 41.1427499)
4558796673,POINT(-8.6054539 41.1429419)
4559191359,POINT(-8.6061935 41.1420973)
4559346931,POINT(-8.6038188 41.1423423)
4565597392,POINT(-8.6671272 41.1474029)
4565597425,POINT(-8.6776014 41.1602744)
4565597426,POINT(-8.6775118 41.1601929)
4565607103,POINT(-8.6681074 41.1587917)
4567051365,POINT(-8.6758229 41.1497789)
4567061528,POINT(-8.6612643 41.1520301)
4567063002,POINT(-8.6549215 41.1595587)
4567404026,POINT(-8.6582603 41.1609222)
4567404030,POINT(-8.6584896 41.1608364)
4567404048,POINT(-8.6443084 41.157616)
4567404049,POINT(-8.6443332 41.1575395)
4573598276,POINT(-8.6076804 41.1756551)
4573598282,POINT(-8.6078399 41.175693)
4573598283,POINT(-8.6078433 41.1756596)
4573598284,POINT(-8.6082501 41.1760198)
4573598285,POINT(-8.6076875 41.1757535)
4573598287,POINT(-8.6096705 41.175536)
4573598288,POINT(-8.6094084 41.1756229)
4573598491,POINT(-8.5989982 41.1729017)
4573598492,POINT(-8.5986644 41.1723411)
4573598493,POINT(-8.5948585 41.1760901)
4573598500,POINT(-8.5937794 41.176512)
4573598528,POINT(-8.575414 41.1751361)
4573598562,POINT(-8.5737669 41.1673411)
4573598563,POINT(-8.5747292 41.1677064)
4573598564,POINT(-8.574466 41.1675343)
4573652316,POINT(-8.5725451 41.164607)
4573652318,POINT(-8.5722336 41.1643453)
4573652319,POINT(-8.5727631 41.1645131)
4573652320,POINT(-8.5723506 41.1642086)
4573652321,POINT(-8.5728767 41.1643776)
4573652322,POINT(-8.5724653 41.1640671)
4573652323,POINT(-8.572989 41.1642436)
4573652324,POINT(-8.5725753 41.1639314)
4573652325,POINT(-8.5731024 41.1641093)
4573652326,POINT(-8.5726904 41.1637895)
4573652327,POINT(-8.5731745 41.1644337)
4573652328,POINT(-8.572932 41.1643116)
4573652331,POINT(-8.5732654 41.1644709)
4573652333,POINT(-8.5734236 41.1644992)
4573652334,POINT(-8.5728141 41.1644599)
4573652335,POINT(-8.5730173 41.164552)
4573652336,POINT(-8.5728245 41.1646653)
4573652356,POINT(-8.5698304 41.1570035)
4573652360,POINT(-8.5697164 41.1567959)
4573702095,POINT(-8.5987377 41.1701281)
4573702096,POINT(-8.5983348 41.1701056)
4573702097,POINT(-8.5983148 41.1704456)
4573702098,POINT(-8.5986983 41.1704653)
4573702100,POINT(-8.5910355 41.1664721)
4573702106,POINT(-8.5805996 41.1507459)
4573702109,POINT(-8.5813783 41.1511543)
4573702124,POINT(-8.5816843 41.1506273)
4573702128,POINT(-8.578826 41.1541746)
4573702147,POINT(-8.5902924 41.1626732)
4573702148,POINT(-8.5900302 41.1625518)
4573702149,POINT(-8.5901738 41.1626174)
4573702150,POINT(-8.5901882 41.1628166)
4573702151,POINT(-8.5900542 41.1627597)
4573702152,POINT(-8.589913 41.1627002)
4573702153,POINT(-8.5900579 41.1629723)
4573702154,POINT(-8.5899307 41.1629067)
4573702155,POINT(-8.5898576 41.1628693)
4573702156,POINT(-8.5896866 41.162987)
4573825361,POINT(-8.631198 41.178122)
4573825368,POINT(-8.6311485 41.176733)
4573825409,POINT(-8.6266609 41.1682896)
4573825410,POINT(-8.6262891 41.1683352)
4573825422,POINT(-8.6226672 41.1630734)
4573825432,POINT(-8.6297033 41.1644789)
4581547016,POINT(-8.6658642 41.1538068)
4581547021,POINT(-8.6663879 41.1533478)
4581547023,POINT(-8.6656701 41.1540708)
4581547024,POINT(-8.6656773 41.1542353)
4581547025,POINT(-8.6650098 41.154206)
4581574166,POINT(-8.6667427 41.1550851)
4581574169,POINT(-8.6669892 41.1552573)
4581693625,POINT(-8.6718488 41.1654828)
4581693626,POINT(-8.6721802 41.1651973)
4581699524,POINT(-8.677859 41.1661543)
4581699525,POINT(-8.6848136 41.1673038)
4581733948,POINT(-8.6514508 41.1615795)
4581733959,POINT(-8.6460217 41.1598241)
4581733961,POINT(-8.6463902 41.1597915)
4581733967,POINT(-8.6452691 41.1596487)
4581734106,POINT(-8.6424611 41.1568052)
4585764267,POINT(-8.6395349 41.1748888)
4585764271,POINT(-8.639331 41.1748476)
4585850869,POINT(-8.6275322 41.1717161)
4585850873,POINT(-8.6269394 41.1712216)
4585850876,POINT(-8.6274621 41.1714795)
4585850879,POINT(-8.6274173 41.1713652)
4585887646,POINT(-8.6164786 41.1782272)
4585887647,POINT(-8.6164133 41.1785164)
4585887652,POINT(-8.6165756 41.1785285)
4585887653,POINT(-8.6165423 41.1782393)
4585942762,POINT(-8.618278 41.176453)
4585942763,POINT(-8.6180066 41.1763407)
4585942764,POINT(-8.6183558 41.176704)
4585942765,POINT(-8.618618 41.1768165)
4585942772,POINT(-8.61797 41.1765161)
4585942773,POINT(-8.6183576 41.1771628)
4585942776,POINT(-8.6180953 41.1770508)
4585942779,POINT(-8.6180675 41.1775031)
4585942780,POINT(-8.6178203 41.1773958)
4585942785,POINT(-8.6186276 41.1772786)
4585942786,POINT(-8.6184593 41.1775035)
4585942787,POINT(-8.618386 41.1774713)
4585942788,POINT(-8.6185486 41.1777051)
4585945393,POINT(-8.619053 41.1765296)
4585945395,POINT(-8.619514 41.1761875)
4585945396,POINT(-8.6194317 41.1761564)
4585945397,POINT(-8.6193587 41.1761289)
4585945398,POINT(-8.6193733 41.1763632)
4585945399,POINT(-8.6192986 41.1763334)
4585945400,POINT(-8.6192253 41.1763039)
4585945404,POINT(-8.6190955 41.1765473)
4585945406,POINT(-8.6191966 41.1765885)
4590506319,POINT(-8.6006902 41.173909)
4591119777,POINT(-8.5908518 41.1472887)
4591119891,POINT(-8.5913952 41.1492375)
4598508645,POINT(-8.6220316 41.1706356)
4598508646,POINT(-8.6213604 41.1700737)
4598508647,POINT(-8.6218254 41.1707838)
4598508648,POINT(-8.6211481 41.1702104)
4598508649,POINT(-8.6215564 41.170556)
4598508650,POINT(-8.6218618 41.1703626)
4598508651,POINT(-8.621773 41.170419)
4598508652,POINT(-8.6214288 41.1706379)
4598553388,POINT(-8.6378506 41.1712535)
4598555507,POINT(-8.6370709 41.1722795)
4598555508,POINT(-8.6373345 41.1724858)
4598555614,POINT(-8.6361128 41.1811089)
4604006192,POINT(-8.6769914 41.1607742)
4604006209,POINT(-8.6764189 41.1627135)
4604131275,POINT(-8.6475501 41.1695263)
4604362078,POINT(-8.6584973 41.1772082)
