shape,start_node,end_node,osmid,oneway,length
"LINESTRING (-8.6348428 41.1755664, -8.6349195 41.1758958, -8.6349507 41.176168)",1561603539,3241070503,666656369,False,67.566
"LINESTRING (-8.6348428 41.1755664, -8.6347783 41.1754136, -8.6346808 41.1751824, -8.6345457 41.1749722, -8.634214 41.1745313, -8.6341291 41.174393)",1561603539,1561603470,1016392204,False,144.047
"LINESTRING (-8.6305834 41.1756143, -8.6307994 41.1755712, -8.6310509 41.175543, -8.6318159 41.1754186, -8.6321452 41.1753684, -8.6323163 41.1753599, -8.63252 41.1753691, -8.6326801 41.1753902, -8.6332423 41.1754608)",1561603545,1561603529,142698141,True,226.351
"LINESTRING (-8.6332854 41.1756397, -8.6322912 41.176082, -8.6317917 41.1763321, -8.6314274 41.1765617, -8.6313395 41.176617)",1561603553,840469079,474903778,True,196.224
"LINESTRING (-8.6278228 41.1758151, -8.627697 41.175359)",1561603567,1471128087,1017143835,False,51.797
"LINESTRING (-8.6278228 41.1758151, -8.6278359 41.1758929)",1561603567,126604779,1017143835,False,8.72
"LINESTRING (-8.6278228 41.1758151, -8.6281017 41.175831, -8.6286425 41.1758167, -8.6291808 41.1757563, -8.6303709 41.175639, -8.6305834 41.1756143)",1561603567,1561603545,142698141,True,232.705
"LINESTRING (-8.6312265 41.1766821, -8.6308995 41.1760766, -8.6307056 41.1757059, -8.6305834 41.1756143)",1561603602,1561603545,142698166,True,131.413
"LINESTRING (-8.6312265 41.1766821, -8.6311892 41.1767061, -8.6311485 41.176733)",1561603602,4573825368,474903778,True,8.64
"LINESTRING (-8.6308375 41.1767317, -8.6296806 41.1767549, -8.6292091 41.1767753, -8.6283799 41.1768119)",1561603605,1561603613,142698172,True,205.907
"LINESTRING (-8.630974 41.1768481, -8.6308375 41.1767317)",1561603610,1561603605,142698172,True,17.264
"LINESTRING (-8.630974 41.1768481, -8.6297533 41.1776299)",1561603610,1561603729,474903778,True,134.145
"LINESTRING (-8.6283799 41.1768119, -8.6289971 41.1780834)",1561603613,1628753289,1017121219,False,150.525
"LINESTRING (-8.6283799 41.1768119, -8.6282015 41.1764879, -8.6278359 41.1758929)",1561603613,126604779,1017121219,False,111.893
"LINESTRING (-8.6315715 41.1769151, -8.6317863 41.1772899)",1561603618,1561603670,142698175,False,45.388
"LINESTRING (-8.6315715 41.1769151, -8.6313951 41.1766661, -8.6313395 41.176617)",1561603618,840469079,142698175,False,38.552
"LINESTRING (-8.6315715 41.1769151, -8.6319397 41.1767461, -8.6319919 41.176743, -8.6320359 41.1767582, -8.6321549 41.176878, -8.632337 41.1770614)",1561603618,3241070518,317802907,False,86.62
"LINESTRING (-8.6317863 41.1772899, -8.6315715 41.1769151)",1561603670,1561603618,142698175,False,45.388
"LINESTRING (-8.6317863 41.1772899, -8.6317272 41.1775545)",1561603670,1561603728,317802909,False,29.835
"LINESTRING (-8.6317863 41.1772899, -8.6318889 41.1772924, -8.632645 41.1774465, -8.6327727 41.1774435, -8.6329499 41.1774394, -8.6331624 41.1774147, -8.6334216 41.1773698, -8.6336537 41.1773118, -8.6337362 41.1772863)",1561603670,1561603683,666656368,False,167.87099999999998
"LINESTRING (-8.6347721 41.1773765, -8.6347141 41.1777824, -8.634649 41.1781388, -8.6346218 41.1782877)",1561603680,1561603786,142698156,False,102.10999999999999
"LINESTRING (-8.6347721 41.1773765, -8.6346991 41.1773733, -8.6346465 41.1773701, -8.6338295 41.1772869, -8.6337362 41.1772863)",1561603680,1561603683,666656368,False,87.34700000000001
"LINESTRING (-8.6347721 41.1773765, -8.634786 41.177309, -8.6347894 41.1772927, -8.6348777 41.1767851)",1561603680,3241070516,666656369,False,66.354
"LINESTRING (-8.6337362 41.1772863, -8.6337526 41.1771937, -8.6338428 41.1766832)",1561603683,3241070513,317802912,False,67.653
"LINESTRING (-8.6337362 41.1772863, -8.6336537 41.1773118, -8.6334216 41.1773698, -8.6331624 41.1774147, -8.6329499 41.1774394, -8.6327727 41.1774435, -8.632645 41.1774465, -8.6318889 41.1772924, -8.6317863 41.1772899)",1561603683,1561603670,666656368,False,167.87099999999998
"LINESTRING (-8.6337362 41.1772863, -8.6338295 41.1772869, -8.6346465 41.1773701, -8.6346991 41.1773733, -8.6347721 41.1773765)",1561603683,1561603680,666656368,False,87.34700000000001
"LINESTRING (-8.6317272 41.1775545, -8.6317863 41.1772899)",1561603728,1561603670,317802909,False,29.835
"LINESTRING (-8.6317272 41.1775545, -8.6316499 41.1779183, -8.6316205 41.1780565)",1561603728,1561603759,317802908,False,56.53
"LINESTRING (-8.6317272 41.1775545, -8.6316128 41.1775319, -8.6310758 41.1769373)",1561603728,3241070517,317802908,False,89.845
"LINESTRING (-8.6297533 41.1776299, -8.6301535 41.1780205, -8.630303 41.178145, -8.6303975 41.1781791, -8.630462 41.178194, -8.6304919 41.1782009, -8.6306054 41.1782045, -8.6307189 41.1781958, -8.631198 41.178122)",1561603729,4573825361,453834044,False,150.527
"LINESTRING (-8.6297533 41.1776299, -8.6291209 41.1780419, -8.6289971 41.1780834)",1561603729,1628753289,877636400,False,81.343
"LINESTRING (-8.6316205 41.1780565, -8.6316499 41.1779183, -8.6317272 41.1775545)",1561603759,1561603728,317802908,False,56.53
"LINESTRING (-8.6316205 41.1780565, -8.6314581 41.1780817, -8.631198 41.178122)",1561603759,4573825361,453834044,False,36.103
"LINESTRING (-8.6316205 41.1780565, -8.6317325 41.1780629, -8.632488 41.1781082, -8.6328932 41.1781378, -8.6336465 41.1781932)",1561603759,1561603783,453834044,False,170.249
"LINESTRING (-8.6336465 41.1781932, -8.6336593 41.177629)",1561603783,3241070525,142698163,False,62.745
"LINESTRING (-8.6336465 41.1781932, -8.6341302 41.1782281, -8.6342541 41.1782431, -8.6342637 41.1782443, -8.6344418 41.1782659, -8.6346218 41.1782877)",1561603783,1561603786,142698134,False,82.341
"LINESTRING (-8.6336465 41.1781932, -8.6336284 41.1785579, -8.6336468 41.1786854, -8.6336932 41.1787884, -8.6338147 41.1788899, -8.6339738 41.1789797)",1561603783,1561603879,142698163,False,98.77
"LINESTRING (-8.6336465 41.1781932, -8.6328932 41.1781378, -8.632488 41.1781082, -8.6317325 41.1780629, -8.6316205 41.1780565)",1561603783,1561603759,453834044,False,170.24900000000002
"LINESTRING (-8.6346218 41.1782877, -8.6344418 41.1782659, -8.6342637 41.1782443, -8.6342541 41.1782431, -8.6341302 41.1782281, -8.6336465 41.1781932)",1561603786,1561603783,142698134,False,82.34100000000001
"LINESTRING (-8.6346218 41.1782877, -8.634649 41.1781388, -8.6347141 41.1777824, -8.6347721 41.1773765)",1561603786,1561603680,142698156,False,102.11
"LINESTRING (-8.6346218 41.1782877, -8.6346099 41.1783528, -8.6345954 41.1784476, -8.6345634 41.1786563, -8.6344907 41.1790528)",1561603786,1561603884,142698156,False,85.785
"LINESTRING (-8.6346218 41.1782877, -8.6347927 41.1783121, -8.6348387 41.1783187)",1561603786,4441072594,446887310,False,18.477
"LINESTRING (-8.6369361 41.1789118, -8.6375149 41.1789108)",1561603840,1561603865,666672373,False,48.441
"LINESTRING (-8.6375149 41.1789108, -8.6369361 41.1789118)",1561603865,1561603840,666672373,False,48.441
"LINESTRING (-8.6375149 41.1789108, -8.6381309 41.1789035, -8.6390423 41.1788971, -8.639209 41.1788476, -8.6392954 41.1788016, -8.6393819 41.1787343, -8.6394613 41.1786478, -8.639555 41.1785567, -8.6396343 41.1784772, -8.6397397 41.1784305, -8.6398948 41.1783765, -8.639992 41.1783198, -8.64014 41.1782068, -8.6403754 41.1779721, -8.6404289 41.1779004, -8.6405099 41.1775503, -8.6405333 41.1774663, -8.640591 41.1773343, -8.6406147 41.1772936, -8.6406607 41.1772732, -8.6409352 41.1772252, -8.6410646 41.1772009, -8.6412001 41.1771318)",1561603865,257735089,"[142698144, 666672373]",False,414.34599999999995
"LINESTRING (-8.6375149 41.1789108, -8.6374702 41.1789856, -8.6373239 41.1793603, -8.6372412 41.1795321, -8.6372135 41.1796014)",1561603865,1561603920,"[1016542172, 142698183]",False,80.91199999999999
"LINESTRING (-8.6327301 41.1789697, -8.632742 41.1789378, -8.6327433 41.1789032, -8.6327305 41.1788562, -8.6327035 41.1788093, -8.6326803 41.1787719, -8.6326448 41.1787399, -8.6325912 41.1787196, -8.6325282 41.1787306, -8.6325023 41.1787502, -8.6324871 41.1787751, -8.6324844 41.1788089, -8.6324959 41.17884, -8.6325445 41.1788862, -8.6325949 41.1789232, -8.6326731 41.1789597, -8.6327301 41.1789697)",1561603871,1561603871,142698145,False,76.73199999999999
"LINESTRING (-8.6327301 41.1789697, -8.6326731 41.1789597, -8.6325949 41.1789232, -8.6325445 41.1788862, -8.6324959 41.17884, -8.6324844 41.1788089, -8.6324871 41.1787751, -8.6325023 41.1787502, -8.6325282 41.1787306, -8.6325912 41.1787196, -8.6326448 41.1787399, -8.6326803 41.1787719, -8.6327035 41.1788093, -8.6327305 41.1788562, -8.6327433 41.1789032, -8.632742 41.1789378, -8.6327301 41.1789697)",1561603871,1561603871,142698145,False,76.73199999999999
"LINESTRING (-8.6327301 41.1789697, -8.6327985 41.1789979, -8.6329819 41.1790561, -8.6331652 41.1790794, -8.6333847 41.1790706, -8.6335629 41.1790462, -8.6336297 41.1790353)",1561603871,4004265918,142698145,False,78.018
"LINESTRING (-8.6339738 41.1789797, -8.6336954 41.1790245, -8.6336297 41.1790353)",1561603879,4004265918,142698145,False,29.454
"LINESTRING (-8.6339738 41.1789797, -8.6341748 41.1790072, -8.6341846 41.1790085, -8.6343139 41.1790262, -8.634346 41.179031, -8.6343764 41.1790356, -8.6344907 41.1790528)",1561603879,1561603884,142698145,False,44.019000000000005
"LINESTRING (-8.6339738 41.1789797, -8.6338147 41.1788899, -8.6336932 41.1787884, -8.6336468 41.1786854, -8.6336284 41.1785579, -8.6336465 41.1781932)",1561603879,1561603783,142698163,False,98.77000000000001
"LINESTRING (-8.6344907 41.1790528, -8.6343764 41.1790356, -8.634346 41.179031, -8.6343139 41.1790262, -8.6341846 41.1790085, -8.6341748 41.1790072, -8.6339738 41.1789797)",1561603884,1561603879,142698145,False,44.019
"LINESTRING (-8.6344907 41.1790528, -8.6345634 41.1786563, -8.6345954 41.1784476, -8.6346099 41.1783528, -8.6346218 41.1782877)",1561603884,1561603786,142698156,False,85.785
"LINESTRING (-8.6344907 41.1790528, -8.6344708 41.1791692, -8.6344393 41.1792967, -8.6343625 41.1794119, -8.6342621 41.1794998)",1561603884,1561603893,142698156,False,54.691
"LINESTRING (-8.6342621 41.1794998, -8.6343625 41.1794119, -8.6344393 41.1792967, -8.6344708 41.1791692, -8.6344907 41.1790528)",1561603893,1561603884,142698156,False,54.691
"LINESTRING (-8.6342621 41.1794998, -8.634096 41.1795773, -8.6340421 41.1795989, -8.6339882 41.1796112, -8.6339329 41.1796222, -8.6338746 41.179631, -8.6338015 41.1796351, -8.6337408 41.1796345, -8.6335873 41.1796247)",1561603893,1561603929,308678901,True,60.052
"LINESTRING (-8.6378158 41.1795296, -8.6377326 41.1797209)",1561603896,1561603932,142698164,False,22.382
"LINESTRING (-8.6372135 41.1796014, -8.6377326 41.1797209)",1561603920,1561603932,142698159,False,45.431
"LINESTRING (-8.6372135 41.1796014, -8.6370169 41.1800504)",1561603920,1561603940,142698183,False,52.568
"LINESTRING (-8.6372135 41.1796014, -8.6372412 41.1795321, -8.6373239 41.1793603, -8.6374702 41.1789856, -8.6375149 41.1789108)",1561603920,1561603865,"[1016542172, 142698183]",False,80.912
"LINESTRING (-8.6383249 41.1796066, -8.6382172 41.1798501)",1561603923,1561603935,142698174,False,28.537
"LINESTRING (-8.6335873 41.1796247, -8.6328145 41.1792061, -8.6326218 41.1791206, -8.632429 41.1790895, -8.632188 41.1790999, -8.6301977 41.1793369, -8.6298252 41.1793813, -8.6295834 41.1794092)",1561603929,296058885,1118470369,True,355.789
"LINESTRING (-8.6377326 41.1797209, -8.6372135 41.1796014)",1561603932,1561603920,142698159,False,45.431
"LINESTRING (-8.6377326 41.1797209, -8.6382172 41.1798501)",1561603932,1561603935,142698159,False,43.026
"LINESTRING (-8.6377326 41.1797209, -8.6375287 41.1801806)",1561603932,1561603951,142698164,False,53.89
"LINESTRING (-8.6377326 41.1797209, -8.6378158 41.1795296)",1561603932,1561603896,142698164,False,22.382
"LINESTRING (-8.6382172 41.1798501, -8.6377326 41.1797209)",1561603935,1561603932,142698159,False,43.026
"LINESTRING (-8.6382172 41.1798501, -8.6383249 41.1796066)",1561603935,1561603923,142698174,False,28.537
"LINESTRING (-8.6382172 41.1798501, -8.638004 41.1803094)",1561603935,1561603954,142698174,False,54.099
"LINESTRING (-8.6418842 41.1799409, -8.6406165 41.1807431, -8.6403802 41.1808926, -8.6401082 41.1810676, -8.6385355 41.1820441)",1561603937,1561604066,142698161,False,365.01700000000005
"LINESTRING (-8.6344844 41.1801617, -8.6335873 41.1796247)",1561603939,1561603929,1118470369,True,95.929
"LINESTRING (-8.6344844 41.1801617, -8.6343358 41.1800384, -8.6342968 41.1800032, -8.6342577 41.179968, -8.6342002 41.1799155, -8.6341472 41.1798506, -8.6341185 41.1797725, -8.6341229 41.1796943, -8.6341561 41.1796311, -8.6342621 41.1794998)",1561603939,1561603893,308678901,True,87.098
"LINESTRING (-8.6370169 41.1800504, -8.6375287 41.1801806)",1561603940,1561603951,142698153,False,45.213
"LINESTRING (-8.6370169 41.1800504, -8.6369755 41.180154)",1561603940,1561603948,142698183,False,12.03
"LINESTRING (-8.6370169 41.1800504, -8.6372135 41.1796014)",1561603940,1561603920,142698183,False,52.568
"LINESTRING (-8.6369755 41.180154, -8.6370169 41.1800504)",1561603948,1561603940,142698183,False,12.03
"LINESTRING (-8.6369755 41.180154, -8.6374451 41.1804118)",1561603948,1561603956,666672377,False,48.645
"LINESTRING (-8.6369755 41.180154, -8.6369296 41.1802385, -8.6368553 41.1803245, -8.636486 41.18071)",1561603948,1561603978,142698183,False,74.404
"LINESTRING (-8.6375287 41.1801806, -8.6370169 41.1800504)",1561603951,1561603940,142698153,False,45.213
"LINESTRING (-8.6375287 41.1801806, -8.6376983 41.1802238)",1561603951,1561603953,142698153,False,14.985
"LINESTRING (-8.6375287 41.1801806, -8.6377326 41.1797209)",1561603951,1561603932,142698164,False,53.89
"LINESTRING (-8.6376983 41.1802238, -8.638004 41.1803094)",1561603953,1561603954,142698147,False,27.297
"LINESTRING (-8.6376983 41.1802238, -8.6375749 41.180483)",1561603953,1561603960,142698147,False,30.616
"LINESTRING (-8.6376983 41.1802238, -8.6375287 41.1801806)",1561603953,1561603951,142698153,False,14.985
"LINESTRING (-8.638004 41.1803094, -8.6376983 41.1802238)",1561603954,1561603953,142698147,False,27.297
"LINESTRING (-8.638004 41.1803094, -8.6382172 41.1798501)",1561603954,1561603935,142698174,False,54.099
"LINESTRING (-8.638004 41.1803094, -8.6378539 41.180631)",1561603954,1561603962,142698174,False,37.903
"LINESTRING (-8.6374451 41.1804118, -8.636922 41.1809542)",1561603956,1561603983,142698171,False,74.526
"LINESTRING (-8.6374451 41.1804118, -8.6369755 41.180154)",1561603956,1561603948,666672377,False,48.645
"LINESTRING (-8.6374451 41.1804118, -8.6375749 41.180483)",1561603956,1561603960,666672377,False,13.442
"LINESTRING (-8.6375749 41.180483, -8.6376983 41.1802238)",1561603960,1561603953,142698147,False,30.616
"LINESTRING (-8.6375749 41.180483, -8.6378539 41.180631)",1561603960,1561603962,142698147,False,28.566
"LINESTRING (-8.6375749 41.180483, -8.6374451 41.1804118)",1561603960,1561603956,666672377,False,13.442
"LINESTRING (-8.6378539 41.180631, -8.6375749 41.180483)",1561603962,1561603960,142698147,False,28.566
"LINESTRING (-8.6378539 41.180631, -8.638004 41.1803094)",1561603962,1561603954,142698174,False,37.903
"LINESTRING (-8.6378539 41.180631, -8.6377772 41.1807264, -8.6373346 41.1811906)",1561603962,1561604028,142698174,False,75.931
"LINESTRING (-8.636486 41.18071, -8.636922 41.1809542)",1561603978,1561603983,142698167,False,45.483
"LINESTRING (-8.636486 41.18071, -8.636315 41.1808839)",1561603978,1561603980,142698183,False,24.056
"LINESTRING (-8.636486 41.18071, -8.6368553 41.1803245, -8.6369296 41.1802385, -8.6369755 41.180154)",1561603978,1561603948,142698183,False,74.404
"LINESTRING (-8.636315 41.1808839, -8.636486 41.18071)",1561603980,1561603978,142698183,False,24.056
"LINESTRING (-8.636315 41.1808839, -8.6362369 41.1809496)",1561603980,3139458261,1016542174,True,9.803
"LINESTRING (-8.636922 41.1809542, -8.636486 41.18071)",1561603983,1561603978,142698167,False,45.483
"LINESTRING (-8.636922 41.1809542, -8.6373346 41.1811906)",1561603983,1561604028,142698167,False,43.397
"LINESTRING (-8.636922 41.1809542, -8.6374451 41.1804118)",1561603983,1561603956,142698171,False,74.526
"LINESTRING (-8.6360044 41.1810014, -8.635367 41.1806509, -8.6346206 41.1802404, -8.6344844 41.1801617)",1561603986,1561603939,1118470369,True,157.8
"LINESTRING (-8.6373346 41.1811906, -8.636922 41.1809542)",1561604028,1561603983,142698167,False,43.397
"LINESTRING (-8.6373346 41.1811906, -8.6376134 41.1813491)",1561604028,1561604034,142698167,False,29.241
"LINESTRING (-8.6373346 41.1811906, -8.6377772 41.1807264, -8.6378539 41.180631)",1561604028,1561603962,142698174,False,75.931
"LINESTRING (-8.6363863 41.1812069, -8.6361859 41.1810962)",1561604030,3456445898,1118470369,True,20.804
"LINESTRING (-8.6363863 41.1812069, -8.6363245 41.1811513, -8.6362843 41.1811026, -8.6362711 41.1810496, -8.6362764 41.1809931)",1561604030,3139458289,142698158,True,26.730000000000004
"LINESTRING (-8.6376134 41.1813491, -8.6373346 41.1811906)",1561604034,1561604028,142698167,False,29.241
"LINESTRING (-8.6385355 41.1820441, -8.638377 41.1821068)",1561604066,1561604072,308678908,True,14.985
"LINESTRING (-8.6385355 41.1820441, -8.6401082 41.1810676, -8.6403802 41.1808926, -8.6406165 41.1807431, -8.6418842 41.1799409)",1561604066,1561603937,142698161,False,365.01700000000005
"LINESTRING (-8.638377 41.1821068, -8.6382193 41.1821183, -8.6381211 41.182119, -8.6380308 41.1821157)",1561604072,1561604076,142698165,True,29.044
"LINESTRING (-8.638377 41.1821068, -8.638312 41.1821637, -8.6382685 41.1821984, -8.6382612 41.1822227, -8.6382647 41.182253)",1561604072,3139458251,308678908,True,19.801000000000002
"LINESTRING (-8.6385046 41.1821537, -8.6385355 41.1820441)",1561604074,1561604066,308678908,True,12.458
"LINESTRING (-8.6380308 41.1821157, -8.6372632 41.1816946)",1561604076,3139458247,1016548273,True,79.493
"LINESTRING (-8.6385314 41.1823914, -8.6382647 41.182253)",1561604109,3139458251,1016542178,True,27.111
"LINESTRING (-8.6385314 41.1823914, -8.6385042 41.1823348, -8.6384974 41.1822711, -8.6384985 41.1822297, -8.6385046 41.1821537)",1561604109,1561604074,142698169,True,26.869
"LINESTRING (-8.6287784 41.17948, -8.627315 41.1796239, -8.6257879 41.1798037)",1561621045,26122708,666672379,True,252.872
"LINESTRING (-8.588495 41.1442428, -8.5884522 41.144249, -8.5883788 41.1443102, -8.5882056 41.1444114, -8.5881733 41.1444367, -8.5881465 41.14447, -8.5881074 41.1445336, -8.5880363 41.1446069, -8.5879513 41.1446727, -8.5878198 41.1448383, -8.5877085 41.145082, -8.5876387 41.1451191)",1593416824,560975954,"[173072157, 447242503]",False,124.76799999999997
"LINESTRING (-8.5866474 41.1431219, -8.5864628 41.1432353)",1594598177,112688608,252253611,False,19.949
"LINESTRING (-8.5866474 41.1431219, -8.5867621 41.1430393, -8.5869893 41.1428449, -8.5870674 41.1427645, -8.5871563 41.1426605, -8.5876888 41.1420236, -8.5878536 41.141836, -8.5883493 41.141429, -8.5889041 41.1410538, -8.5893198 41.1407388, -8.5894586 41.1406541, -8.5895852 41.1405769, -8.5898428 41.1404441, -8.5901145 41.1403299, -8.5904321 41.140252, -8.5907859 41.1402182, -8.59369 41.1399903, -8.594702 41.1399093, -8.5949254 41.1399239, -8.5951064 41.1399492, -8.5953472 41.1400048, -8.5955137 41.1400658, -8.5960126 41.1402909, -8.5961053 41.1403349, -8.5973512 41.1409148, -8.5983884 41.1413709, -8.5985669 41.1414528, -8.5990934 41.1416731, -8.5993224 41.1417604, -8.5996175 41.1418424, -8.6000628 41.1419492, -8.6004706 41.1420094, -8.6008666 41.142038, -8.6012758 41.1420457, -8.6016708 41.1420294, -8.6027466 41.1418973, -8.6036183 41.1417898, -8.6039886 41.1417594, -8.6042568 41.1417727, -8.6044658 41.1418008, -8.604549 41.1418105, -8.6047517 41.1418317, -8.6049702 41.1418291, -8.6052058 41.1418007, -8.6053578 41.1417817, -8.6060005 41.1416454, -8.607256 41.1413612, -8.6073979 41.1413288, -8.6089257 41.1409806, -8.6094158 41.1408736, -8.6096474 41.1408361, -8.6097218 41.1408406)",1594598177,1771990365,"[252253611, 238872916, 764079429]",False,2152.229
"LINESTRING (-8.6340083 41.1484698, -8.6340126 41.148576)",1594649021,1594649028,548373860,False,11.814
"LINESTRING (-8.6340083 41.1484698, -8.6341015 41.1484453, -8.6343459 41.1484754, -8.6344651 41.1485179, -8.6345187 41.1485381, -8.6346287 41.1485866, -8.6351946 41.1489087, -8.6354441 41.1490188)",1594649021,3282597129,"[39895281, 321507690]",False,139.347
"LINESTRING (-8.6340083 41.1484698, -8.6339364 41.1484812, -8.6336372 41.1484274, -8.6334731 41.1484314)",1594649021,1143318589,548373860,False,45.656000000000006
"LINESTRING (-8.6340126 41.148576, -8.6340083 41.1484698)",1594649028,1594649021,548373860,False,11.814
"LINESTRING (-8.6340611 41.1493713, -8.6340583 41.1493116, -8.6340409 41.1492648, -8.6340565 41.1492241, -8.6340934 41.1491661, -8.6341263 41.1490889, -8.6341509 41.1489629)",1594649037,478862297,27149317,False,47.083
"LINESTRING (-8.6340611 41.1493713, -8.6341169 41.1493675, -8.6342078 41.1493655, -8.6342964 41.1493804, -8.6343453 41.1493931, -8.6343896 41.1494128, -8.6345289 41.1495115, -8.6346622 41.1496421, -8.6346888 41.1496681)",1594649037,297880533,27149317,False,66.525
"LINESTRING (-8.6340611 41.1493713, -8.6340082 41.1493872, -8.633959 41.1494112, -8.6339127 41.1494655, -8.633833 41.1496254, -8.6337889 41.1497492, -8.6338554 41.1499609, -8.6338269 41.1501093, -8.6338108 41.1502471, -8.6338353 41.1503489, -8.6338856 41.1504464, -8.6338905 41.1504692, -8.6338765 41.1504882, -8.6337368 41.1505913, -8.6337033 41.1506054, -8.6336674 41.1506037, -8.6333464 41.150508, -8.6330949 41.1505294, -8.6330165 41.1505076, -8.6329257 41.1504827, -8.6328292 41.1504545, -8.6327992 41.1504457, -8.632686 41.1504066, -8.6326092 41.1503801, -8.6322614 41.1502678, -8.6320692 41.150191, -8.6319619 41.1501626, -8.6318628 41.1501464, -8.6317574 41.1501227, -8.6316676 41.150095, -8.6315736 41.1500764, -8.6313898 41.1500485, -8.6313137 41.1500479, -8.6312518 41.1500611, -8.6310459 41.1501541, -8.6309151 41.1502304, -8.6307914 41.1503086, -8.6306566 41.1505346, -8.6304881 41.1507222)",1594649037,478863896,"[39895274, 128362570, 481849357, 480494958, 481849358]",False,472.17400000000004
"LINESTRING (-8.5838767 41.1468462, -8.5839223 41.1468838, -8.5840546 41.1469474, -8.5840806 41.1469541, -8.584354 41.146945)",1594780050,560978268,44157565,False,44.021
"LINESTRING (-8.5838767 41.1468462, -8.5838562 41.1468779, -8.5837626 41.1471786, -8.5837366 41.1473227, -8.583734 41.1473435)",1594780050,5257856441,543909124,False,56.757000000000005
"LINESTRING (-8.5838767 41.1468462, -8.5838523 41.1466373, -8.5838376 41.1464863, -8.583813 41.1463793, -8.5837775 41.1462141, -8.5837726 41.1461919, -8.5837655 41.1461694)",1594780050,560978249,"[44157564, 543909124, 543909125]",False,75.911
"LINESTRING (-8.5805885 41.1509477, -8.5805996 41.1507459)",1594780091,4573702106,461937907,False,22.458
"LINESTRING (-8.5805885 41.1509477, -8.5802371 41.1509203)",1594780091,1594780107,461937907,False,29.579
"LINESTRING (-8.5805885 41.1509477, -8.5806464 41.1509389, -8.5807149 41.1509421, -8.5808698 41.1509588, -8.5809227 41.1509592, -8.5809756 41.1509572, -8.581027 41.1509491, -8.5810814 41.1509341, -8.5811389 41.1509014, -8.581184 41.150866, -8.5813621 41.1506576)",1594780091,1594780253,620019004,False,80.95
"LINESTRING (-8.5802371 41.1509203, -8.5805885 41.1509477)",1594780107,1594780091,461937907,False,29.579
"LINESTRING (-8.5889957 41.1630499, -8.5888015 41.1629638)",1594780111,343634580,30911269,True,18.867
"LINESTRING (-8.5889957 41.1630499, -8.5894096 41.1624954)",1594780111,1594780218,146203754,False,70.726
"LINESTRING (-8.5867441 41.1622884, -8.5861661 41.1620941, -8.5861538 41.1620808, -8.5861427 41.1620689, -8.5861464 41.1620332, -8.5861685 41.1619234)",1594780178,343634572,34952929,True,72.741
"LINESTRING (-8.5886124 41.1629017, -8.5879962 41.1626994, -8.5867441 41.1622884)",1594780190,1594780178,34952929,True,170.62199999999999
"LINESTRING (-8.5886124 41.1629017, -8.5886666 41.1628388, -8.5887337 41.1627447, -8.5888102 41.1626576, -8.5889262 41.1625205, -8.5889496 41.1624635, -8.5889385 41.1624148, -8.5888745 41.1623641, -8.5885845 41.1622715, -8.5881006 41.1621179, -8.587878 41.162025, -8.5877332 41.1619584, -8.5876178 41.1618999, -8.5875279 41.1618296, -8.5874757 41.161807, -8.5874091 41.1618074, -8.5873433 41.1618255, -8.5870523 41.161945, -8.5869991 41.1619681, -8.5869382 41.1620072, -8.5868706 41.1620918, -8.5867712 41.16224, -8.5867441 41.1622884)",1594780190,1594780178,146203740,True,289.495
"LINESTRING (-8.5894096 41.1624954, -8.5889957 41.1630499)",1594780218,1594780111,146203754,False,70.726
"LINESTRING (-8.5903548 41.1624128, -8.590565 41.1625251, -8.590682 41.1625877)",1594780238,1352647011,30417991,True,33.593
"LINESTRING (-8.5903548 41.1624128, -8.5903322 41.1624289, -8.5901738 41.1626174)",1594780238,4573702149,146203741,False,27.407
"LINESTRING (-8.5812933 41.1506655, -8.5813621 41.1506576)",1594780246,1594780253,146203750,False,5.827
"LINESTRING (-8.5812933 41.1506655, -8.5812782 41.1506443, -8.5812514 41.1506231, -8.5811084 41.1505684, -8.5810278 41.1505365, -8.5809471 41.1505023, -8.5808822 41.1504616, -8.5808157 41.1504189, -8.58072 41.150346, -8.5806129 41.1502559, -8.5805596 41.1502213, -8.580497 41.1501914, -8.580422 41.15016, -8.5803424 41.1501367, -8.5802583 41.1501166, -8.5800911 41.1500919)",1594780246,1594780250,146203750,False,122.059
"LINESTRING (-8.5812933 41.1506655, -8.5812591 41.1506664, -8.5812281 41.1506608, -8.581119 41.1506257, -8.581001 41.1505915, -8.5809189 41.1505631, -8.5808475 41.1505304, -8.5807671 41.1504913, -8.5806956 41.1504383, -8.5806185 41.1503833, -8.5805682 41.1503443, -8.5804943 41.1502934, -8.5804517 41.1502644, -8.580416 41.1502461, -8.5803725 41.15023, -8.580338 41.1502195, -8.5802943 41.150209, -8.5800953 41.1501789)",1594780246,4685552138,474647316,False,116.78899999999999
"LINESTRING (-8.5800911 41.1500919, -8.5802583 41.1501166, -8.5803424 41.1501367, -8.580422 41.15016, -8.580497 41.1501914, -8.5805596 41.1502213, -8.5806129 41.1502559, -8.58072 41.150346, -8.5808157 41.1504189, -8.5808822 41.1504616, -8.5809471 41.1505023, -8.5810278 41.1505365, -8.5811084 41.1505684, -8.5812514 41.1506231, -8.5812782 41.1506443, -8.5812933 41.1506655)",1594780250,1594780246,146203750,False,122.059
"LINESTRING (-8.5813621 41.1506576, -8.5812933 41.1506655)",1594780253,1594780246,146203750,False,5.827
