osmid,shape
1262329315,POINT(-8.6234816 41.1163476)
1262329318,POINT(-8.6248241 41.1268982)
1262329323,POINT(-8.6331778 41.1267995)
1262329324,POINT(-8.6351526 41.1329438)
1262329327,POINT(-8.658847 41.1141434)
1263990253,POINT(-8.6614647 41.1087402)
1263990319,POINT(-8.6607794 41.1131117)
1263990471,POINT(-8.6616931 41.1096112)
1263990570,POINT(-8.6614155 41.1108564)
1263990583,POINT(-8.6581242 41.1067273)
1263990599,POINT(-8.6576485 41.1100311)
1263990644,POINT(-8.6597743 41.1089198)
1263990711,POINT(-8.6614162 41.1085701)
1263990750,POINT(-8.6608558 41.1103802)
1263990761,POINT(-8.6595547 41.1078223)
1263990800,POINT(-8.6602772 41.1125769)
1263990816,POINT(-8.6604571 41.1057737)
1263990819,POINT(-8.6595598 41.109751)
1263990851,POINT(-8.6628795 41.1085386)
1263990957,POINT(-8.6590338 41.1090079)
1263990980,POINT(-8.6601418 41.1116573)
1263991020,POINT(-8.6574256 41.1095958)
1264279310,POINT(-8.6505806 41.1615727)
1264279315,POINT(-8.6489004 41.1611537)
1264279325,POINT(-8.6512071 41.1616841)
1264279327,POINT(-8.6497816 41.1614398)
1264279329,POINT(-8.6559358 41.1624788)
1264279331,POINT(-8.6697291 41.1657801)
1264279335,POINT(-8.6794171 41.1542347)
1264279340,POINT(-8.6516969 41.1616226)
1264279362,POINT(-8.6406313 41.1597917)
1264279369,POINT(-8.6524869 41.1619056)
1264279385,POINT(-8.6779062 41.1660054)
1264279389,POINT(-8.6711894 41.1648899)
1264279391,POINT(-8.6369328 41.1591712)
1264279393,POINT(-8.6848583 41.1671687)
1264279405,POINT(-8.6515596 41.161745)
1264279406,POINT(-8.6554041 41.1623821)
1264279415,POINT(-8.669115 41.164679)
1264279436,POINT(-8.6556716 41.1622893)
1264279438,POINT(-8.6503702 41.1614072)
1264279440,POINT(-8.6630384 41.1635238)
1264279444,POINT(-8.6438719 41.1604267)
1264279447,POINT(-8.6632946 41.1635514)
1264279449,POINT(-8.6554505 41.1622513)
1264279459,POINT(-8.6716831 41.1651213)
1264279461,POINT(-8.6565152 41.1624296)
1264279471,POINT(-8.668518 41.1645786)
1264279478,POINT(-8.6500763 41.1613518)
1264279491,POINT(-8.6585259 41.1627543)
1264279500,POINT(-8.6508766 41.1616294)
1264279502,POINT(-8.6710284 41.1650007)
1270263242,POINT(-8.6368882 41.174464)
1270263243,POINT(-8.63362 41.1731671)
1270263272,POINT(-8.6380239 41.1732082)
1274830100,POINT(-8.6073422 41.1422051)
1277601207,POINT(-8.6100138 41.1408932)
1277675366,POINT(-8.6538419 41.1855778)
1277675385,POINT(-8.6534722 41.1831059)
1278184346,POINT(-8.6094872 41.1491375)
1278650850,POINT(-8.6124023 41.1379015)
1279341534,POINT(-8.6765731 41.1504466)
1283848111,POINT(-8.5577271 41.1999078)
1283848117,POINT(-8.5564749 41.2000455)
1290243436,POINT(-8.5889413 41.1668322)
1290710590,POINT(-8.5917736 41.1655453)
1290727908,POINT(-8.5893631 41.1660806)
1290730151,POINT(-8.5895153 41.1671859)
1290733867,POINT(-8.5934001 41.1648499)
1291503777,POINT(-8.591522 41.1631268)
1291503779,POINT(-8.5914179 41.1632349)
1294003289,POINT(-8.5732495 41.1417688)
1294003292,POINT(-8.5730149 41.1417314)
1295082364,POINT(-8.6119538 41.231716)
1295083214,POINT(-8.6108335 41.2318992)
1295083218,POINT(-8.6130133 41.2335376)
1295087865,POINT(-8.611292 41.2295492)
1295087866,POINT(-8.6081533 41.2300244)
1295087867,POINT(-8.6104256 41.2296565)
1295087868,POINT(-8.6068401 41.2301108)
1295095796,POINT(-8.6206572 41.2336344)
1295426973,POINT(-8.6593848 41.1988958)
1295427168,POINT(-8.6543839 41.1867096)
1295427192,POINT(-8.6571113 41.195924)
1295427194,POINT(-8.658195 41.1913341)
1295427213,POINT(-8.6596846 41.1861376)
1295427230,POINT(-8.6558433 41.1997219)
1295427248,POINT(-8.6609243 41.1970018)
1295427249,POINT(-8.6544676 41.1884671)
1295427251,POINT(-8.6548646 41.1901759)
1295427272,POINT(-8.6585036 41.1993066)
1295427290,POINT(-8.6620827 41.1899949)
1295427294,POINT(-8.6563366 41.1953595)
1295427390,POINT(-8.6567948 41.1943283)
1295427424,POINT(-8.6564788 41.1960076)
1295427443,POINT(-8.6545877 41.1865317)
1295427524,POINT(-8.6580091 41.1961996)
1295427570,POINT(-8.6550797 41.1902337)
1295427588,POINT(-8.6581144 41.191627)
1295427790,POINT(-8.6583724 41.1958316)
1295427793,POINT(-8.6594342 41.1989382)
1295427824,POINT(-8.6550946 41.1912004)
1295427833,POINT(-8.6580539 41.191384)
1297652517,POINT(-8.5117649 41.2070804)
1297652523,POINT(-8.5120918 41.2070334)
1297652527,POINT(-8.5120554 41.206613)
1297662753,POINT(-8.508867 41.216091)
1297662755,POINT(-8.5086737 41.2146877)
1297662768,POINT(-8.5076421 41.2140637)
1297662789,POINT(-8.5091 41.2144139)
1297662792,POINT(-8.508413 41.214869)
1297662803,POINT(-8.5102863 41.2154483)
1297662813,POINT(-8.5079116 41.2140221)
1297662820,POINT(-8.5095341 41.2154535)
1297662839,POINT(-8.509237 41.2158474)
1297662842,POINT(-8.5098301 41.2157091)
1297662845,POINT(-8.507631 41.2145113)
1297662856,POINT(-8.510692 41.216459)
1297706016,POINT(-8.5091657 41.2007767)
1297706019,POINT(-8.51449 41.2008086)
1297706038,POINT(-8.5112137 41.2034496)
1297706040,POINT(-8.5097905 41.2014883)
1297706045,POINT(-8.5145893 41.2018519)
1297706046,POINT(-8.5138463 41.2025583)
1297706049,POINT(-8.5144176 41.2005213)
1297706050,POINT(-8.5064098 41.2021143)
1297706065,POINT(-8.5066784 41.2021832)
1297706067,POINT(-8.5107133 41.2027701)
1297706068,POINT(-8.5147511 41.202132)
1297706071,POINT(-8.5101329 41.2017964)
1297706072,POINT(-8.506717 41.2023408)
1297706075,POINT(-8.5131704 41.2008368)
1297706078,POINT(-8.5114993 41.2038414)
1297706079,POINT(-8.510304 41.2020317)
1297706082,POINT(-8.5137075 41.2006244)
1297706086,POINT(-8.5134413 41.2021627)
1297706090,POINT(-8.5096126 41.2015909)
1297706092,POINT(-8.5097814 41.201642)
1297746040,POINT(-8.5066892 41.2089984)
1297746051,POINT(-8.5059238 41.2092895)
1297778796,POINT(-8.5085837 41.1996552)
1297778802,POINT(-8.5086498 41.1998906)
1297778822,POINT(-8.5078605 41.1988043)
1297778829,POINT(-8.5080581 41.1989187)
1297803161,POINT(-8.508349 41.199748)
1297803180,POINT(-8.5084329 41.1997896)
1297803184,POINT(-8.5077632 41.198873)
1298385041,POINT(-8.5948459 41.2071844)
1298385054,POINT(-8.5932331 41.2075185)
1298385117,POINT(-8.5967097 41.2071494)
1298397677,POINT(-8.5096893 41.2149274)
1298397678,POINT(-8.5108812 41.2159717)
1298397683,POINT(-8.5106491 41.2155289)
1298397687,POINT(-8.510425 41.215569)
1298397694,POINT(-8.5120499 41.2147603)
1298397696,POINT(-8.5125159 41.2151637)
1298397702,POINT(-8.5107361 41.2158389)
1298397705,POINT(-8.5108173 41.2156675)
1298397710,POINT(-8.5110171 41.2154164)
1298397712,POINT(-8.5104458 41.2162429)
1298828536,POINT(-8.51552 41.1968086)
1299516386,POINT(-8.5045863 41.1917855)
1299516389,POINT(-8.5045145 41.1917191)
1299524299,POINT(-8.5469269 41.1887504)
1299525235,POINT(-8.5117537 41.2056354)
1300530258,POINT(-8.6444943 41.1553191)
1300530260,POINT(-8.6437782 41.1551921)
1300530261,POINT(-8.6443598 41.1560608)
1300530263,POINT(-8.6436906 41.1562883)
1300611770,POINT(-8.5612913 41.2140357)
1300651638,POINT(-8.6546224 41.1051047)
1300651668,POINT(-8.6432072 41.1072431)
1300651676,POINT(-8.6467446 41.1064417)
1300651704,POINT(-8.641542 41.1061476)
1300651706,POINT(-8.6520926 41.1060707)
1300651729,POINT(-8.6466755 41.1084607)
1300651738,POINT(-8.6539614 41.1032084)
1300651780,POINT(-8.6409276 41.1083645)
1300651836,POINT(-8.6612807 41.1039987)
1300651862,POINT(-8.640929 41.1095157)
1300651903,POINT(-8.6488002 41.1053727)
1300651912,POINT(-8.6417333 41.1061626)
1300651918,POINT(-8.6513665 41.1042761)
1300651962,POINT(-8.6443799 41.1072111)
1300651968,POINT(-8.6462013 41.1067508)
1300652005,POINT(-8.6599653 41.1002937)
1300652025,POINT(-8.6501033 41.1065584)
1300652026,POINT(-8.6540958 41.1054366)
1300652031,POINT(-8.6461063 41.1065708)
1300652101,POINT(-8.6467558 41.1077984)
1300652125,POINT(-8.6415923 41.1082672)
1300652130,POINT(-8.6610417 41.1033155)
1300652153,POINT(-8.6518712 41.1027768)
1300652218,POINT(-8.6497258 41.1052319)
1300652230,POINT(-8.6451967 41.1065866)
1300652293,POINT(-8.6597399 41.101729)
1300652308,POINT(-8.6488398 41.1080402)
1300652365,POINT(-8.6437309 41.1063142)
1300652400,POINT(-8.6508448 41.1055829)
1300652468,POINT(-8.645061 41.108094)
1300652495,POINT(-8.6484585 41.1075801)
1300652498,POINT(-8.6605167 41.1015361)
1300652507,POINT(-8.6420768 41.107616)
1300652525,POINT(-8.6584538 41.1019906)
1300652531,POINT(-8.6516619 41.1068285)
1300652561,POINT(-8.6456796 41.1081073)
1300652587,POINT(-8.6542 41.1051209)
1300652604,POINT(-8.6418617 41.1081663)
1300669309,POINT(-8.5212113 41.2233795)
1300669311,POINT(-8.5272084 41.2251165)
1300669347,POINT(-8.5249964 41.2207747)
1300669374,POINT(-8.5273125 41.2237893)
1300669376,POINT(-8.5272137 41.2189649)
1300669397,POINT(-8.5290881 41.2241529)
1300669404,POINT(-8.5277227 41.2268746)
1300669421,POINT(-8.5241568 41.221386)
1300669492,POINT(-8.5251711 41.2203916)
1300669497,POINT(-8.5273422 41.2185592)
1300669529,POINT(-8.5271686 41.2243921)
1300669553,POINT(-8.5235131 41.2216079)
1300669559,POINT(-8.5274384 41.2223974)
1300669562,POINT(-8.5268981 41.2224673)
1300669577,POINT(-8.5269356 41.2189408)
1300669581,POINT(-8.5260856 41.2219955)
1300669591,POINT(-8.5227361 41.2219497)
1300669615,POINT(-8.5297385 41.2270912)
1300669637,POINT(-8.5238859 41.2239037)
1300669670,POINT(-8.528435 41.2262015)
1300669679,POINT(-8.5291672 41.2237545)
1300669680,POINT(-8.5286066 41.2260038)
1300669685,POINT(-8.5274828 41.2269579)
1300669717,POINT(-8.5272092 41.2228244)
1300669718,POINT(-8.5286579 41.2228509)
1300669730,POINT(-8.5257769 41.2244767)
1300669779,POINT(-8.5266298 41.2224673)
1300669789,POINT(-8.529347 41.2227757)
1300669814,POINT(-8.5290509 41.2279594)
1300669839,POINT(-8.5272033 41.2228065)
1300669841,POINT(-8.5283179 41.2251096)
1300694071,POINT(-8.527405 41.2271596)
1300694072,POINT(-8.5272136 41.2279486)
1300694076,POINT(-8.5304523 41.2240848)
1300694082,POINT(-8.5258538 41.2277698)
1300694086,POINT(-8.5241878 41.2277732)
1300694088,POINT(-8.5252112 41.2257337)
1300694106,POINT(-8.5291387 41.2244691)
1300694134,POINT(-8.5238111 41.2265104)
1300694143,POINT(-8.523261 41.2255015)
1300694144,POINT(-8.5231832 41.2259412)
1300694148,POINT(-8.5290628 41.2250117)
1300694158,POINT(-8.5254953 41.2266857)
1300694163,POINT(-8.5233627 41.2249257)
1300694166,POINT(-8.5255145 41.2285621)
1300694167,POINT(-8.5273196 41.227549)
1300694177,POINT(-8.5256019 41.2287443)
1300694182,POINT(-8.5233358 41.2251952)
1300694193,POINT(-8.5232066 41.2258065)
1300694220,POINT(-8.5249121 41.2278496)
1300694224,POINT(-8.5245645 41.2266716)
1300694226,POINT(-8.5236639 41.2270156)
1300694238,POINT(-8.5309565 41.2255582)
1300694253,POINT(-8.5266494 41.2287073)
1305103908,POINT(-8.6570626 41.1625153)
1306612664,POINT(-8.6234624 41.2382247)
1306612666,POINT(-8.624838 41.2379211)
1306612667,POINT(-8.6242381 41.2386171)
1306612669,POINT(-8.6235503 41.2386797)
1306612671,POINT(-8.6226049 41.2382943)
1306995121,POINT(-8.6330628 41.2373765)
1306995125,POINT(-8.6326785 41.2375922)
1306995143,POINT(-8.6320535 41.2370207)
1306995147,POINT(-8.6321278 41.2376484)
1306995175,POINT(-8.6309296 41.2368434)
1306995208,POINT(-8.6334206 41.2368001)
1306995223,POINT(-8.6309742 41.2378772)
1306995227,POINT(-8.6333439 41.2362347)
1306995237,POINT(-8.6319849 41.235634)
1307752763,POINT(-8.5607163 41.1697686)
1307752766,POINT(-8.5620562 41.1719856)
1307752767,POINT(-8.5609375 41.1699048)
1307752768,POINT(-8.5628918 41.1724471)
1307756236,POINT(-8.5630112 41.1716967)
1307756237,POINT(-8.5616407 41.169412)
1307756239,POINT(-8.5611937 41.1702334)
1307794845,POINT(-8.5609375 41.1725544)
1307798254,POINT(-8.5613495 41.1747821)
1307798482,POINT(-8.5586222 41.1750563)
1307798812,POINT(-8.5604141 41.1749855)
1307798813,POINT(-8.5592318 41.1750321)
1307798815,POINT(-8.5598464 41.1745757)
1307801922,POINT(-8.5607852 41.1752743)
1307801938,POINT(-8.5592635 41.176546)
1307801945,POINT(-8.5613988 41.1750611)
1307807692,POINT(-8.561613 41.1750781)
1307807722,POINT(-8.5613839 41.174931)
1307807723,POINT(-8.5614764 41.1748765)
1309301158,POINT(-8.5971899 41.1562592)
1310665296,POINT(-8.5755641 41.1104076)
1310665299,POINT(-8.5750545 41.1111351)
1310665300,POINT(-8.5753105 41.1136292)
1314136451,POINT(-8.6511538 41.1008142)
1314136455,POINT(-8.6534684 41.1010735)
1314136482,POINT(-8.645441 41.1029584)
1314136496,POINT(-8.6462201 41.1042525)
1314136523,POINT(-8.6476476 41.1004724)
1314136566,POINT(-8.6501766 41.1009894)
1314136580,POINT(-8.644216 41.1052094)
1314136651,POINT(-8.6448793 41.1033151)
1314136737,POINT(-8.6462492 41.1021934)
1314136836,POINT(-8.6444423 41.1024879)
1314136837,POINT(-8.6453637 41.1000651)
1314136849,POINT(-8.6515936 41.1008071)
1314136909,POINT(-8.6445182 41.1016137)
1314136925,POINT(-8.6486283 41.1006724)
1314136943,POINT(-8.6486959 41.1017862)
1314137019,POINT(-8.6474553 41.1012719)
1314137038,POINT(-8.6444938 41.1018299)
1314137068,POINT(-8.6467258 41.1000877)
1314137072,POINT(-8.6459789 41.1020923)
1314137145,POINT(-8.6467602 41.1058097)
1314146050,POINT(-8.6391623 41.1021223)
1314146059,POINT(-8.6395508 41.1018384)
1314208416,POINT(-8.560589 41.1780219)
1314208420,POINT(-8.5617042 41.1777654)
1314208423,POINT(-8.561821 41.1775946)
1314217918,POINT(-8.5579869 41.1708814)
1314219482,POINT(-8.5585129 41.1686794)
1315159277,POINT(-8.5592594 41.1676656)
1315159286,POINT(-8.5599052 41.1678001)
1315159288,POINT(-8.5601811 41.1720938)
1315159291,POINT(-8.559482 41.1714035)
1315162731,POINT(-8.5584254 41.1735006)
1315162732,POINT(-8.5593733 41.1737054)
1315162736,POINT(-8.5567286 41.1736807)
1315167913,POINT(-8.5567267 41.1749106)
1315167915,POINT(-8.5575517 41.1744411)
1315167927,POINT(-8.5585707 41.1751326)
1315167930,POINT(-8.5556384 41.1732946)
1315167931,POINT(-8.5583527 41.1751729)
1315167937,POINT(-8.5585514 41.1754479)
1315171095,POINT(-8.557118 41.1739828)
1315171097,POINT(-8.5562589 41.1744542)
1315184583,POINT(-8.5531047 41.1733544)
1315184588,POINT(-8.5540323 41.1736393)
1315189022,POINT(-8.5540091 41.1735488)
1316526802,POINT(-8.5589256 41.1868112)
1316526803,POINT(-8.5583534 41.1874029)
1316526823,POINT(-8.5580699 41.1865599)
1316539997,POINT(-8.5588263 41.1997902)
1316540035,POINT(-8.5610993 41.2010243)
1316540059,POINT(-8.5617229 41.1997795)
1316548117,POINT(-8.55867 41.1918804)
1316548174,POINT(-8.5587649 41.1923097)
1316566925,POINT(-8.5562211 41.1899172)
1316566927,POINT(-8.5571937 41.1891436)
1316566931,POINT(-8.553493 41.1873811)
1316566934,POINT(-8.5602533 41.1970775)
1316566951,POINT(-8.5540952 41.1883053)
1316566956,POINT(-8.5595269 41.1974945)
1316566971,POINT(-8.5606918 41.1989084)
1316566983,POINT(-8.5557559 41.1896495)
1316566985,POINT(-8.5600297 41.1985215)
1316566997,POINT(-8.5565456 41.1893891)
1316567002,POINT(-8.5569439 41.189379)
1316567014,POINT(-8.5594477 41.1971672)
1316569540,POINT(-8.5566893 41.1857114)
1316570573,POINT(-8.5567783 41.1855271)
1316570575,POINT(-8.5575305 41.1844563)
1316573613,POINT(-8.5606877 41.1942075)
1316573623,POINT(-8.5651483 41.1930979)
1316573624,POINT(-8.5660129 41.1935935)
1316573625,POINT(-8.5650838 41.1940777)
1316573626,POINT(-8.5642828 41.1930653)
1316576228,POINT(-8.5678862 41.1953812)
1316576233,POINT(-8.5708395 41.1947174)
1316579972,POINT(-8.5717999 41.2003312)
1316585725,POINT(-8.5652719 41.1963312)
1316585728,POINT(-8.5660316 41.1964904)
1316585731,POINT(-8.5652804 41.1962433)
1316585756,POINT(-8.5653258 41.1967043)
1318762257,POINT(-8.520646 41.1954331)
1318762258,POINT(-8.5267147 41.1933116)
1318762259,POINT(-8.5269677 41.1917265)
1318762262,POINT(-8.5204553 41.1958116)
1318762265,POINT(-8.525922 41.1898296)
1318762271,POINT(-8.5183267 41.1939672)
1318762273,POINT(-8.521843 41.194501)
1318762278,POINT(-8.5200044 41.1952894)
1318762287,POINT(-8.5232916 41.1928366)
1318762311,POINT(-8.5264697 41.1906274)
1318762314,POINT(-8.5235076 41.1933896)
1318762318,POINT(-8.5194747 41.194475)
1318762321,POINT(-8.5206699 41.1934421)
1318762328,POINT(-8.528062 41.1919727)
1318762329,POINT(-8.5215713 41.1944234)
1318762331,POINT(-8.5266624 41.1909618)
1318762333,POINT(-8.5236864 41.1940018)
1318762343,POINT(-8.5213911 41.1931989)
1318762347,POINT(-8.5252672 41.1930182)
1318762348,POINT(-8.5335069 41.1921382)
1318762349,POINT(-8.5220563 41.1936285)
1318762350,POINT(-8.5345943 41.1927031)
1318762351,POINT(-8.5262274 41.1938013)
1318762352,POINT(-8.5198008 41.1949764)
1318762354,POINT(-8.5327774 41.1921503)
1318762356,POINT(-8.5182749 41.1939639)
1318762360,POINT(-8.5337805 41.1921786)
1318762362,POINT(-8.5226976 41.1940799)
1318762365,POINT(-8.519089 41.1938763)
1318762367,POINT(-8.5233221 41.1922505)
1318763414,POINT(-8.5257821 41.1911411)
1318763425,POINT(-8.5260424 41.1916436)
1318763431,POINT(-8.5166692 41.1897147)
1318763439,POINT(-8.5178552 41.1925839)
1318763442,POINT(-8.5168851 41.1908006)
1318763443,POINT(-8.5181622 41.1908178)
1318763449,POINT(-8.5254207 41.1909753)
1318763451,POINT(-8.5247109 41.1912186)
1318763452,POINT(-8.5223441 41.1914031)
1318763455,POINT(-8.5171856 41.190696)
1318763460,POINT(-8.5186502 41.1910939)
1318763461,POINT(-8.5176658 41.1929456)
1318763464,POINT(-8.517724 41.1934636)
1318763465,POINT(-8.5184751 41.1909499)
1318763467,POINT(-8.5166468 41.1900027)
1318763468,POINT(-8.525906 41.1917689)
1318763471,POINT(-8.5176497 41.1925742)
1318763698,POINT(-8.5179893 41.1917106)
1318765174,POINT(-8.5281457 41.1908478)
1318765176,POINT(-8.5275063 41.190899)
1318765188,POINT(-8.5282546 41.1905679)
1318765190,POINT(-8.5283363 41.1885781)
1318765195,POINT(-8.5267302 41.1894268)
1318765197,POINT(-8.5279491 41.1913354)
1318765198,POINT(-8.5211173 41.190547)
1318765213,POINT(-8.5274418 41.1890606)
1318765219,POINT(-8.5188728 41.1926307)
1318765221,POINT(-8.528562 41.19082)
1318765223,POINT(-8.5188714 41.1903162)
1318765229,POINT(-8.5278675 41.1898589)
1318765234,POINT(-8.5189314 41.1938688)
1318766668,POINT(-8.5183614 41.1892727)
1318766674,POINT(-8.5228057 41.1905018)
1318766676,POINT(-8.5167966 41.1893048)
1318766691,POINT(-8.5190726 41.1903417)
1318766700,POINT(-8.5190177 41.1891028)
1318766703,POINT(-8.5226938 41.1892736)
1318766715,POINT(-8.5201749 41.186266)
1318766716,POINT(-8.5230115 41.1892785)
1318766735,POINT(-8.5223494 41.1853928)
1318766738,POINT(-8.5246902 41.1891424)
1318766739,POINT(-8.5228134 41.1894741)
1318766741,POINT(-8.5236369 41.1887642)
1318768765,POINT(-8.5424302 41.1958414)
1318768778,POINT(-8.5373623 41.1893453)
1318768780,POINT(-8.5409435 41.1950594)
1318768791,POINT(-8.5372486 41.1897386)
1318768798,POINT(-8.5392268 41.1908519)
1318768809,POINT(-8.5376797 41.1891666)
1318768817,POINT(-8.5362559 41.1897821)
1318768819,POINT(-8.5408303 41.1949995)
1318768829,POINT(-8.5285315 41.188526)
1318768830,POINT(-8.5338126 41.1863256)
1318768831,POINT(-8.5395234 41.1912996)
1318768836,POINT(-8.5328905 41.1872279)
1318768837,POINT(-8.5414408 41.1939328)
1318768838,POINT(-8.5414982 41.19575)
1318768842,POINT(-8.5338262 41.1869692)
1318768851,POINT(-8.5309964 41.188279)
1318768852,POINT(-8.5344993 41.1878107)
1318768866,POINT(-8.5427604 41.1956946)
1318768869,POINT(-8.5393322 41.191572)
1318769995,POINT(-8.5247524 41.1845769)
1318770004,POINT(-8.5244431 41.187951)
1318770013,POINT(-8.5248507 41.1897646)
1318770025,POINT(-8.5251808 41.1893201)
1318770029,POINT(-8.5264022 41.1895798)
1318770036,POINT(-8.5241245 41.1870154)
1318770037,POINT(-8.5255907 41.1900938)
1318770046,POINT(-8.5233166 41.187302)
1318770047,POINT(-8.5255917 41.1887089)
1318771228,POINT(-8.5359326 41.1859463)
1318771242,POINT(-8.5357545 41.1851519)
1318771244,POINT(-8.5308745 41.1863896)
1318771246,POINT(-8.5311107 41.1860626)
1318771247,POINT(-8.5311808 41.1857484)
1318771255,POINT(-8.5352855 41.1857145)
1318771257,POINT(-8.536065 41.1855789)
1318771269,POINT(-8.536396 41.1864519)
1318771272,POINT(-8.5355131 41.1847466)
1318771278,POINT(-8.5362361 41.1860351)
1318771282,POINT(-8.5378526 41.1885495)
1318772717,POINT(-8.5389477 41.1960096)
1318772720,POINT(-8.535445 41.1914863)
1318772723,POINT(-8.5393755 41.1952243)
1318772728,POINT(-8.5409166 41.1926084)
1318772735,POINT(-8.5414194 41.1983626)
1318772750,POINT(-8.5346332 41.1911422)
1318772753,POINT(-8.5405143 41.1917796)
1318772754,POINT(-8.53918 41.1961833)
1318772755,POINT(-8.537777 41.1928003)
1318772756,POINT(-8.5408414 41.1927175)
1318772759,POINT(-8.539419 41.1980587)
1318772768,POINT(-8.5403243 41.1956871)
1318772778,POINT(-8.5350784 41.1974355)
1318772784,POINT(-8.534473 41.1910968)
1318772793,POINT(-8.5338822 41.1896204)
1318772796,POINT(-8.5391047 41.197881)
1318772797,POINT(-8.5343582 41.1953408)
1318772798,POINT(-8.5394439 41.1978272)
1318772803,POINT(-8.5337433 41.1918626)
1318772805,POINT(-8.5390976 41.1958709)
1318772808,POINT(-8.5382992 41.1962021)
1321499152,POINT(-8.53638 41.1851239)
1321499156,POINT(-8.5352833 41.1819569)
1321499170,POINT(-8.5321024 41.1872885)
1321499179,POINT(-8.532161 41.1870962)
1321499227,POINT(-8.5261162 41.1877387)
1321499248,POINT(-8.5244682 41.1886706)
1321499253,POINT(-8.5389272 41.1856989)
1321499267,POINT(-8.5359039 41.1829495)
1321499272,POINT(-8.53635 41.1826325)
1321499274,POINT(-8.5358093 41.1839362)
1321499276,POINT(-8.5262876 41.1847219)
1321499290,POINT(-8.5379926 41.1882741)
1321499296,POINT(-8.5361751 41.1849807)
1321499320,POINT(-8.5267934 41.1879212)
1321499338,POINT(-8.5281247 41.1834423)
1321499344,POINT(-8.5353311 41.1823403)
1321499352,POINT(-8.5363209 41.1838529)
1321499387,POINT(-8.5318657 41.1849)
1321499407,POINT(-8.5368724 41.1822767)
1321499411,POINT(-8.5355583 41.1831499)
1321499412,POINT(-8.5308705 41.1827975)
1321499441,POINT(-8.5242452 41.1880971)
1321499477,POINT(-8.5351179 41.1824818)
1321499481,POINT(-8.5274397 41.1880943)
1321499485,POINT(-8.5294327 41.1836751)
1321499494,POINT(-8.5299711 41.1821908)
1321499510,POINT(-8.5296313 41.1823743)
1321499514,POINT(-8.5273792 41.1862859)
1321499516,POINT(-8.5395299 41.1858759)
1321499521,POINT(-8.5297682 41.1838664)
1321499544,POINT(-8.5378139 41.1883701)
1321499550,POINT(-8.5281476 41.188271)
1321499554,POINT(-8.5275319 41.1850336)
1321499562,POINT(-8.5306802 41.1843509)
1321499566,POINT(-8.5315646 41.1819526)
1321499576,POINT(-8.5322501 41.1872131)
1321499579,POINT(-8.5381466 41.183372)
1321499582,POINT(-8.5277415 41.1857268)
1321499604,POINT(-8.5397721 41.1870739)
1321499611,POINT(-8.5397385 41.1872157)
1321499621,POINT(-8.5386703 41.1882495)
1321499639,POINT(-8.5270269 41.1892714)
1321499649,POINT(-8.5365195 41.1830427)
1321499662,POINT(-8.5392472 41.1875201)
1321499673,POINT(-8.5298755 41.1834258)
1321499676,POINT(-8.5375551 41.1863987)
1321499705,POINT(-8.5357153 41.1812746)
1321499707,POINT(-8.539021 41.184541)
1321499716,POINT(-8.5359212 41.1846305)
1321499724,POINT(-8.5260128 41.189141)
1321499726,POINT(-8.5321108 41.1855386)
1321499727,POINT(-8.5299184 41.1833577)
1321499755,POINT(-8.5397518 41.1871595)
1321499773,POINT(-8.5366285 41.1842271)
1321499785,POINT(-8.528591 41.1841589)
1321499786,POINT(-8.5371508 41.187483)
1321499795,POINT(-8.5408499 41.1867806)
1321499796,POINT(-8.5378095 41.1881902)
1321499809,POINT(-8.5386802 41.1851872)
1321499812,POINT(-8.5386423 41.1879433)
1321499814,POINT(-8.5312373 41.1847886)
1321499824,POINT(-8.5316252 41.1856568)
1321499831,POINT(-8.5276247 41.1833022)
1321499832,POINT(-8.531304 41.1866764)
1321499840,POINT(-8.5271646 41.1833787)
1321505231,POINT(-8.541527 41.1915933)
1321505236,POINT(-8.5451077 41.190986)
1321505241,POINT(-8.5421958 41.1933807)
1321505253,POINT(-8.5417309 41.1900068)
1321505258,POINT(-8.5433615 41.1888562)
1321505300,POINT(-8.5436299 41.1904705)
1321505311,POINT(-8.543713 41.1889052)
1321505338,POINT(-8.5423894 41.1911012)
1321505340,POINT(-8.5429129 41.1890637)
1321505369,POINT(-8.5440184 41.189208)
1321505372,POINT(-8.5417909 41.1882602)
1321505374,POINT(-8.5442653 41.1906138)
1321505442,POINT(-8.5417245 41.1936371)
1321505456,POINT(-8.5418704 41.1913834)
1321505463,POINT(-8.5411724 41.1886442)
1321505472,POINT(-8.5434822 41.1927737)
1321505477,POINT(-8.5436564 41.1920043)
1322183119,POINT(-8.5886652 41.1030348)
1322183326,POINT(-8.5897636 41.1004213)
1322183448,POINT(-8.590376 41.1011485)
1322183489,POINT(-8.5896724 41.1043091)
1322193392,POINT(-8.5870225 41.1011204)
1322197111,POINT(-8.586574 41.1014097)
1322197234,POINT(-8.5890968 41.1012285)
1322205361,POINT(-8.5899073 41.1021386)
1322205427,POINT(-8.5897473 41.1001241)
1322205706,POINT(-8.5901691 41.1008217)
1322208518,POINT(-8.5892584 41.1026864)
1322212785,POINT(-8.587781 41.1006657)
1322214838,POINT(-8.5873815 41.1009237)
1322606520,POINT(-8.6091264 41.107006)
1322607427,POINT(-8.5707206 41.1012376)
1322607448,POINT(-8.5959189 41.109069)
1322608697,POINT(-8.6002848 41.1095942)
1322610059,POINT(-8.5831796 41.1081161)
