shape,start_node,end_node,osmid,oneway,length
"LINESTRING (-8.529517 41.1409601, -8.529435400000001 41.1405132, -8.5289787 41.1405761, -8.528903 41.1405891, -8.529060899999999 41.1410603, -8.529113799999999 41.1411319)",1550565149,1550565452,"[142066745, 141653510]",False,158.69099999999997
"LINESTRING (-8.5325074 41.1410053, -8.5321966 41.1411023)",1550565277,1550565435,141653220,True,28.173
"LINESTRING (-8.5325074 41.1410053, -8.532298000000001 41.1405511, -8.532277000000001 41.1404753)",1550565277,4212376031,117940602,False,62.072
"LINESTRING (-8.5325074 41.1410053, -8.5325343 41.1410612, -8.5326167 41.1412471)",1550565277,1327546302,117940602,False,28.403000000000002
"LINESTRING (-8.5299872 41.1410154, -8.5298064 41.1407454)",1550565310,1550564897,141653567,False,33.624
"LINESTRING (-8.529987200000001 41.1410154, -8.5300601 41.1412773, -8.5300733 41.1415267, -8.530026899999999 41.1417636, -8.5299342 41.141983, -8.5297687 41.1422249, -8.5296561 41.1423321, -8.529553399999999 41.1424244)",1550565310,1550571565,141653567,False,168.584
"LINESTRING (-8.5293574 41.1410345, -8.529202400000001 41.1410977, -8.529113799999999 41.1411319)",1550565325,1550565452,141653184,False,23.097
"LINESTRING (-8.5293574 41.1410345, -8.5294408 41.1410005, -8.529517 41.1409601)",1550565325,1550565149,141653184,False,15.746
"LINESTRING (-8.5293574 41.1410345, -8.529434200000001 41.1411676, -8.5294706 41.1413446, -8.529444099999999 41.1415242, -8.529361400000001 41.1417162)",1550565325,1550567742,141653459,False,78.592
"LINESTRING (-8.518833600000001 41.1410405, -8.5187223 41.1408545, -8.518682099999999 41.1407537)",1550565335,1550564905,253629246,False,34.388
"LINESTRING (-8.518833600000001 41.1410405, -8.5189235 41.1412046, -8.518957800000001 41.1413285)",1550565335,3139742523,253629246,False,33.812
"LINESTRING (-8.532196600000001 41.1411023, -8.532050399999999 41.1411477, -8.5318068 41.1411865, -8.5317509 41.1411884)",1550565435,1550565719,141653220,True,38.779
"LINESTRING (-8.532196600000001 41.1411023, -8.5321838 41.14122, -8.532106600000001 41.1414087, -8.532045699999999 41.1417437)",1550565435,1550567873,141653440,False,72.685
"LINESTRING (-8.5291138 41.1411319, -8.5287885 41.1412573)",1550565452,1550566293,141653184,False,30.602
"LINESTRING (-8.529113799999999 41.1411319, -8.529202400000001 41.1410977, -8.5293574 41.1410345)",1550565452,1550565325,141653184,False,23.097
"LINESTRING (-8.529113799999999 41.1411319, -8.529060899999999 41.1410603, -8.528903 41.1405891, -8.5289787 41.1405761, -8.529435400000001 41.1405132, -8.529517 41.1409601)",1550565452,1550565149,"[142066745, 141653510]",False,158.691
"LINESTRING (-8.5238809 41.1411978, -8.523797699999999 41.1409821, -8.5237213 41.1408727, -8.523595800000001 41.1407615)",1550565628,2896417961,141653278,False,54.949
"LINESTRING (-8.5238809 41.1411978, -8.523929600000001 41.141328, -8.523933299999999 41.1414832)",1550565628,1550566955,141653278,False,32.301
"LINESTRING (-8.5238809 41.1411978, -8.5238107 41.1412625, -8.5237059 41.1413029)",1550565628,3139742509,308710300,True,19.15
"LINESTRING (-8.5317509 41.1411884, -8.5315493 41.1411953, -8.5313924 41.1412323, -8.531261300000001 41.1413399, -8.5312433 41.1413607)",1550565719,1550566835,141653220,True,49.666000000000004
"LINESTRING (-8.5317509 41.1411884, -8.5313406 41.1408586, -8.5310942 41.1406606, -8.531055200000001 41.1406293, -8.5309311 41.1405852, -8.530832800000001 41.1405199, -8.530621999999999 41.1403101)",1550565719,1550563918,141653460,False,136.923
"LINESTRING (-8.5287444 41.1411976, -8.5287885 41.1412573)",1550565775,1550566293,141653198,False,7.596
"LINESTRING (-8.528744400000001 41.1411976, -8.528656 41.1410778, -8.528427600000001 41.1407361, -8.5283911 41.1405765, -8.5283911 41.1405291)",1550565775,1550564442,141653198,False,81.057
"LINESTRING (-8.528744400000001 41.1411976, -8.5280501 41.1412299, -8.527510299999999 41.1412972)",1550565775,1550566479,141653303,False,104.06899999999999
"LINESTRING (-8.5287885 41.1412573, -8.5291138 41.1411319)",1550566293,1550565452,141653184,False,30.602
"LINESTRING (-8.5287885 41.1412573, -8.5287444 41.1411976)",1550566293,1550565775,141653198,False,7.596
"LINESTRING (-8.528788499999999 41.1412573, -8.5291196 41.1417611, -8.5292653 41.1420703, -8.529246499999999 41.1421941)",1550566293,1550569576,141653198,False,112.844
"LINESTRING (-8.527510299999999 41.1412972, -8.5280501 41.1412299, -8.528744400000001 41.1411976)",1550566479,1550565775,141653303,False,104.06899999999999
"LINESTRING (-8.5180132 41.1413537, -8.518056 41.1416573, -8.518988999999999 41.1415997)",1550566808,1550567181,141653350,False,112.34
"LINESTRING (-8.5312433 41.1413607, -8.531024800000001 41.1416132, -8.5308843 41.141749)",1550566835,1550567914,141653220,True,52.656
"LINESTRING (-8.5312433 41.1413607, -8.5311114 41.1412729, -8.530961599999999 41.1412059, -8.5308151 41.1411367, -8.530301400000001 41.1408694)",1550566835,3139742521,141653366,False,96.1
"LINESTRING (-8.5239333 41.1414832, -8.5237059 41.1413029)",1550566955,3139742509,395902141,False,27.651
"LINESTRING (-8.523933299999999 41.1414832, -8.5242472 41.1417388, -8.5247267 41.1421114)",1550566955,3846226943,25410621,False,96.40899999999999
"LINESTRING (-8.523933299999999 41.1414832, -8.523929600000001 41.141328, -8.5238809 41.1411978)",1550566955,1550565628,141653278,False,32.301
"LINESTRING (-8.518988999999999 41.1415997, -8.518056 41.1416573, -8.5180132 41.1413537)",1550567181,1550566808,141653350,False,112.34
"LINESTRING (-8.518988999999999 41.1415997, -8.5189664 41.1413597, -8.518957800000001 41.1413285)",1550567181,3139742523,253629246,False,30.297
"LINESTRING (-8.518988999999999 41.1415997, -8.5189979 41.1416933, -8.5190191 41.1423767, -8.5190237 41.1426313, -8.5190474 41.1427734)",1550567181,1550572175,253629246,False,130.684
"LINESTRING (-8.5326161 41.1417357, -8.5326585 41.1424518)",1550567332,1550571584,142067871,True,79.706
"LINESTRING (-8.5326161 41.1417357, -8.5325346 41.1417653, -8.532446800000001 41.1420457, -8.5323426 41.1421144, -8.5320827 41.1422193)",1550567332,1550570062,141653158,False,75.9
"LINESTRING (-8.5196083 41.141715, -8.519613 41.1423533)",1550567695,1550570953,141653239,False,70.977
"LINESTRING (-8.5196083 41.141715, -8.5193789 41.1415598, -8.5191447 41.1413306, -8.5191268 41.1413139)",1550567695,3139742522,141653509,True,60.367000000000004
"LINESTRING (-8.529361400000001 41.1417162, -8.529444099999999 41.1415242, -8.5294706 41.1413446, -8.529434200000001 41.1411676, -8.5293574 41.1410345)",1550567742,1550565325,141653459,False,78.592
"LINESTRING (-8.521307 41.14173, -8.521842100000001 41.1419548, -8.521917 41.1418243, -8.5219358 41.1417361, -8.521307 41.14173)",1550567778,1550567778,141653557,False,129.70999999999998
"LINESTRING (-8.521307 41.14173, -8.5219358 41.1417361, -8.521917 41.1418243, -8.521842100000001 41.1419548, -8.521307 41.14173)",1550567778,1550567778,141653557,False,129.70999999999998
"LINESTRING (-8.521307 41.14173, -8.521111599999999 41.141648, -8.5210039 41.1416268, -8.520596400000001 41.1421135)",1550567778,1550569598,141653557,False,92.033
"LINESTRING (-8.532045699999999 41.1417437, -8.532106600000001 41.1414087, -8.5321838 41.14122, -8.532196600000001 41.1411023)",1550567873,1550565435,141653440,False,72.685
"LINESTRING (-8.5308843 41.141749, -8.5308747 41.1416788, -8.5307853 41.1415466, -8.5306528 41.141402, -8.530295199999999 41.1411701, -8.529987200000001 41.1410154)",1550567914,1550565310,141653474,True,114.399
"LINESTRING (-8.5174614 41.1417913, -8.5174848 41.1423026, -8.5175246 41.1425054, -8.517625300000001 41.1426306, -8.517777499999999 41.1427241)",1550568005,1550572073,141653456,False,112.40699999999998
"LINESTRING (-8.517911 41.1417948, -8.5179274 41.1424508, -8.517875800000001 41.1425107, -8.517786900000001 41.1425654, -8.5177353 41.1426077, -8.517733 41.1426712, -8.517777499999999 41.1427241)",1550568015,1550572073,141653568,False,110.92299999999997
"LINESTRING (-8.5168954 41.1418035, -8.5168272 41.1421618)",1550568196,1550569842,142182575,False,40.248
"LINESTRING (-8.516895399999999 41.1418035, -8.5170727 41.1418354, -8.517126599999999 41.1422286, -8.517154700000001 41.1423661, -8.5174591 41.1425865, -8.517777499999999 41.1427241)",1550568196,1550572073,141653488,False,140.788
"LINESTRING (-8.516895399999999 41.1418035, -8.5171115 41.1407357, -8.5171227 41.1406805)",1550568196,276937359,142182575,False,126.31400000000001
"LINESTRING (-8.525115 41.1419047, -8.5250798 41.1420931, -8.525074200000001 41.1421689)",1550568648,1550569888,366750571,False,29.598
"LINESTRING (-8.525115 41.1419047, -8.5251983 41.1418504, -8.525836099999999 41.1414344, -8.5265977 41.1409082, -8.526932199999999 41.1407212, -8.527303099999999 41.1404768, -8.527558000000001 41.1402823, -8.5276342 41.14019, -8.527637500000001 41.1400453, -8.527647399999999 41.1397735)",1550568648,1550562294,366750572,True,331.385
"LINESTRING (-8.5292465 41.1421941, -8.5295534 41.1424244)",1550569576,1550571565,141653198,False,36.28
"LINESTRING (-8.529246499999999 41.1421941, -8.529109399999999 41.1420805, -8.528993399999999 41.1420199, -8.528805800000001 41.1419757, -8.528644999999999 41.1419801, -8.5284856 41.1420178, -8.528180499999999 41.1421662, -8.5279936 41.1422371, -8.5278154 41.1422764, -8.5276639 41.1422786, -8.527514 41.1422486, -8.527369800000001 41.1421733, -8.5270229 41.1417891, -8.5269301 41.1417286, -8.5268265 41.1417089, -8.5267178 41.1417368, -8.526609199999999 41.1418055, -8.526427999999999 41.1419605, -8.526294699999999 41.1420369, -8.5261078 41.1421018, -8.525739 41.1421678, -8.5255375 41.1422503)",1550569576,3846226968,141582151,False,374.229
"LINESTRING (-8.529246499999999 41.1421941, -8.5292653 41.1420703, -8.5291196 41.1417611, -8.528788499999999 41.1412573)",1550569576,1550566293,141653198,False,112.844
"LINESTRING (-8.5205964 41.1421135, -8.5196083 41.141715)",1550569598,1550567695,141653509,True,93.861
"LINESTRING (-8.520596400000001 41.1421135, -8.5210039 41.1416268, -8.521111599999999 41.141648, -8.521307 41.14173)",1550569598,1550567778,141653557,False,92.033
"LINESTRING (-8.5168272 41.1421618, -8.5168954 41.1418035)",1550569842,1550568196,142182575,False,40.248
"LINESTRING (-8.5168272 41.1421618, -8.516696899999999 41.1421254, -8.516513099999999 41.1420444, -8.5164154 41.1419783, -8.5163045 41.1419533, -8.5162134 41.1419608, -8.5158276 41.1421317, -8.5156422 41.1421903, -8.5154932 41.1421965, -8.5153011 41.1421703, -8.5151637 41.1421479, -8.514873400000001 41.1421272, -8.514747399999999 41.1420852, -8.5145681 41.1420086, -8.5136862 41.1421309, -8.513245299999999 41.1422349, -8.5129787 41.142233, -8.5128881 41.1422122)",1550569842,1556205944,141653156,False,350.026
"LINESTRING (-8.5168272 41.1421618, -8.516786 41.1423629, -8.516631800000001 41.1431616, -8.5165398 41.143553, -8.516447299999999 41.1437148, -8.5162592 41.1438778, -8.516060599999999 41.1439762, -8.5156794 41.144099, -8.515514100000001 41.1441972, -8.515401499999999 41.1443408, -8.5151234 41.1448342, -8.5151015 41.1449744, -8.5151398 41.1451623)",1550569842,1549670873,"[92865914, 142182575]",False,387.404
"LINESTRING (-8.525074200000001 41.1421689, -8.5250267 41.1421606, -8.5249782 41.1421643, -8.524933900000001 41.1421796)",1550569888,1326192829,25410597,True,12.245999999999999
"LINESTRING (-8.525074200000001 41.1421689, -8.5250798 41.1420931, -8.525115 41.1419047)",1550569888,1550568648,366750571,False,29.598
"LINESTRING (-8.5320827 41.1422193, -8.5323426 41.1421144, -8.532446800000001 41.1420457, -8.5325346 41.1417653, -8.5326161 41.1417357)",1550570062,1550567332,141653158,False,75.9
"LINESTRING (-8.5334444 41.1422201, -8.533279800000001 41.1420423, -8.533013199999999 41.141745, -8.5328208 41.141534)",1550570070,1556356283,141445444,True,92.452
"LINESTRING (-8.5334444 41.1422201, -8.5327231 41.1424502, -8.5326585 41.1424518)",1550570070,1550571584,141653246,True,71.00800000000001
"LINESTRING (-8.530676 41.142278, -8.530799999999999 41.1419818, -8.5308843 41.141749)",1550570548,1550567914,233432962,True,61.364999999999995
"LINESTRING (-8.530676 41.142278, -8.530748000000001 41.1423013, -8.5309119 41.1423243, -8.5312596 41.1423366, -8.531538299999999 41.1423437, -8.5317244 41.1423348, -8.5320827 41.1422193)",1550570548,1550570062,233692071,True,121.27399999999999
"LINESTRING (-8.519613 41.1423533, -8.5196083 41.141715)",1550570953,1550567695,141653239,False,70.977
"LINESTRING (-8.5295534 41.1424244, -8.5292465 41.1421941)",1550571565,1550569576,141653198,False,36.28
"LINESTRING (-8.529553399999999 41.1424244, -8.5297272 41.142643, -8.529926400000001 41.1428248, -8.5304655 41.1432349, -8.5305936 41.1434128)",1550571565,1550572917,141653198,False,141.20999999999998
"LINESTRING (-8.529553399999999 41.1424244, -8.5296561 41.1423321, -8.5297687 41.1422249, -8.5299342 41.141983, -8.530026899999999 41.1417636, -8.5300733 41.1415267, -8.5300601 41.1412773, -8.529987200000001 41.1410154)",1550571565,1550565310,141653567,False,168.58399999999997
"LINESTRING (-8.529553399999999 41.1424244, -8.5297096 41.1424065, -8.530433199999999 41.1424661, -8.530563900000001 41.1424295)",1550571565,1550571598,233432962,True,85.862
"LINESTRING (-8.5326585 41.1424518, -8.532398300000001 41.1424564, -8.5323552 41.1424951, -8.532343600000001 41.1425674, -8.532370800000001 41.142867)",1550571584,1550572284,141653569,False,68.90100000000001
"LINESTRING (-8.5326585 41.1424518, -8.5326685 41.1426594, -8.5326919 41.1430975)",1550571584,1554897401,142067872,True,71.853
"LINESTRING (-8.530563900000001 41.1424295, -8.530650100000001 41.1423397, -8.530676 41.142278)",1550571598,1550570548,233432962,True,19.516
"LINESTRING (-8.530563900000001 41.1424295, -8.5306386 41.1424914, -8.530697999999999 41.1425848)",1550571598,3846227007,381423778,False,20.816000000000003
"LINESTRING (-8.5223378 41.1425102, -8.5223585 41.1431529)",1550571727,1550572689,141582141,False,71.486
"LINESTRING (-8.522337800000001 41.1425102, -8.5219471 41.1425189, -8.5215607 41.1425305)",1550571727,1550571755,141653187,False,65.113
"LINESTRING (-8.522337800000001 41.1425102, -8.5225233 41.1424827, -8.523231900000001 41.1423855, -8.5240829 41.1423343, -8.5246827 41.1422967, -8.5248691 41.1422739)",1550571727,3846226969,141653187,False,213.847
"LINESTRING (-8.5215607 41.1425305, -8.5212657 41.1425371)",1550571755,1550571760,141653187,False,24.714
"LINESTRING (-8.5215607 41.1425305, -8.5223585 41.1431529)",1550571755,1550572689,141653235,False,96.191
"LINESTRING (-8.5215607 41.1425305, -8.5219471 41.1425189, -8.522337800000001 41.1425102)",1550571755,1550571727,141653187,False,65.113
"LINESTRING (-8.5212657 41.1425371, -8.5215607 41.1425305)",1550571760,1550571755,141653187,False,24.714
"LINESTRING (-8.521265700000001 41.1425371, -8.5210975 41.1423745, -8.520596400000001 41.1421135)",1550571760,1550569598,141653509,True,73.93900000000001
"LINESTRING (-8.5209577 41.1425461, -8.5212657 41.1425371)",1550571764,1550571760,308710306,True,25.811
"LINESTRING (-8.5209577 41.1425461, -8.5210112 41.1429664, -8.521154900000001 41.1441081, -8.5212702 41.1448753)",1550571764,3846227442,"[381423706, 381423646]",False,260.323
"LINESTRING (-8.517777499999999 41.1427241, -8.517625300000001 41.1426306, -8.5175246 41.1425054, -8.5174848 41.1423026, -8.5174614 41.1417913)",1550572073,1550568005,141653456,False,112.40700000000001
"LINESTRING (-8.517777499999999 41.1427241, -8.5174591 41.1425865, -8.517154700000001 41.1423661, -8.517126599999999 41.1422286, -8.5170727 41.1418354, -8.516895399999999 41.1418035)",1550572073,1550568196,141653488,False,140.788
"LINESTRING (-8.517777499999999 41.1427241, -8.517733 41.1426712, -8.5177353 41.1426077, -8.517786900000001 41.1425654, -8.517875800000001 41.1425107, -8.5179274 41.1424508, -8.517911 41.1417948)",1550572073,1550568015,141653568,False,110.923
"LINESTRING (-8.517777499999999 41.1427241, -8.5181264 41.1429639, -8.5182755 41.1430989)",1550572073,1550572577,141653568,False,59.08
"LINESTRING (-8.5190474 41.1427734, -8.5190482 41.1428016)",1550572175,1550572182,253629246,False,3.136
"LINESTRING (-8.5190474 41.1427734, -8.5190237 41.1426313, -8.5190191 41.1423767, -8.5189979 41.1416933, -8.518988999999999 41.1415997)",1550572175,1550567181,253629246,False,130.684
"LINESTRING (-8.5190474 41.1427734, -8.519173800000001 41.1427284, -8.519430399999999 41.1426535, -8.519644 41.1426074, -8.519963600000001 41.142565, -8.5209577 41.1425461)",1550572175,1550571764,308710306,True,163.80599999999998
"LINESTRING (-8.5230028 41.1427786, -8.5230309 41.1434357, -8.522969700000001 41.1434931, -8.5228284 41.1435452)",1550572179,1550573063,141653444,False,94.463
"LINESTRING (-8.5190482 41.1428016, -8.5190474 41.1427734)",1550572182,1550572175,253629246,False,3.136
"LINESTRING (-8.5190482 41.1428016, -8.5189389 41.1428281, -8.518657899999999 41.1429339, -8.518309 41.1430803, -8.5182755 41.1430989)",1550572182,1550572577,141582035,False,72.85199999999999
"LINESTRING (-8.5190482 41.1428016, -8.519052200000001 41.1429627, -8.5190436 41.1432859, -8.5189737 41.1436642, -8.518921199999999 41.1438639, -8.518844 41.1440502, -8.518701699999999 41.1442713, -8.518451000000001 41.1446215, -8.5182418 41.1449428, -8.5181495 41.1451702, -8.5180255 41.1454719, -8.5179536 41.1457032, -8.517909400000001 41.1458504, -8.517867300000001 41.1460407, -8.5178434 41.1462327, -8.517743299999999 41.1469212, -8.5176608 41.1473525)",1550572182,413695910,253629246,False,525.1379999999999
"LINESTRING (-8.532370800000001 41.142867, -8.532280699999999 41.1429789, -8.532201300000001 41.1430637, -8.5319032 41.1431173, -8.5317145 41.1430699, -8.531405299999999 41.1429913, -8.5312483 41.1430532)",1550572284,1550572336,141653478,False,110.577
"LINESTRING (-8.532370800000001 41.142867, -8.532444399999999 41.1430401, -8.5325539 41.1431776, -8.532686399999999 41.1431975)",1550572284,1550572779,141653569,False,49.352
"LINESTRING (-8.532370800000001 41.142867, -8.532343600000001 41.1425674, -8.5323552 41.1424951, -8.532398300000001 41.1424564, -8.5326585 41.1424518)",1550572284,1550571584,141653569,False,68.90100000000001
"LINESTRING (-8.5312483 41.1430532, -8.531405299999999 41.1429913, -8.5317145 41.1430699, -8.5319032 41.1431173, -8.532201300000001 41.1430637, -8.532280699999999 41.1429789, -8.532370800000001 41.142867)",1550572336,1550572284,141653478,False,110.577
"LINESTRING (-8.5290554 41.1429979, -8.5291264 41.1430931)",1550572372,1550572566,141653314,False,12.141
"LINESTRING (-8.5291264 41.1430931, -8.5289261 41.1432477)",1550572566,1550572781,141653225,False,24.018
"LINESTRING (-8.5291264 41.1430931, -8.5290554 41.1429979)",1550572566,1550572372,141653314,False,12.141
"LINESTRING (-8.5291264 41.1430931, -8.5293216 41.1433552)",1550572566,1550572888,141653314,False,33.415
"LINESTRING (-8.5182755 41.1430989, -8.518060800000001 41.1432178, -8.517857100000001 41.1434241, -8.5176652 41.14364, -8.5174086 41.1438446, -8.517260500000001 41.1439193, -8.517166899999999 41.1440308, -8.5170057 41.1441973, -8.5168952 41.1442721)",1550572577,1549669744,141582035,False,176.032
"LINESTRING (-8.5182755 41.1430989, -8.518309 41.1430803, -8.518657899999999 41.1429339, -8.5189389 41.1428281, -8.5190482 41.1428016)",1550572577,1550572182,141582035,False,72.85199999999999
"LINESTRING (-8.5182755 41.1430989, -8.5181264 41.1429639, -8.517777499999999 41.1427241)",1550572577,1550572073,141653568,False,59.08
"LINESTRING (-8.5243441 41.143057, -8.5242827 41.1433949)",1550572581,1550572909,381421976,False,37.923
"LINESTRING (-8.5243441 41.143057, -8.524297199999999 41.1429707, -8.5243693 41.1426557, -8.5244663 41.1426587, -8.524403599999999 41.1429507, -8.5243441 41.143057)",1550572581,1550572581,"[381421974, 141653150]",False,99.75899999999999
"LINESTRING (-8.5243441 41.143057, -8.524403599999999 41.1429507, -8.5244663 41.1426587, -8.5243693 41.1426557, -8.524297199999999 41.1429707, -8.5243441 41.143057)",1550572581,1550572581,"[141653150, 381421974]",False,99.75899999999999
"LINESTRING (-8.5223585 41.1431529, -8.5223378 41.1425102)",1550572689,1550571727,141582141,False,71.486
"LINESTRING (-8.5223585 41.1431529, -8.5215607 41.1425305)",1550572689,1550571755,141653235,False,96.191
"LINESTRING (-8.522358499999999 41.1431529, -8.5223803 41.1431701, -8.5228284 41.1435452)",1550572689,1550573063,141582141,False,58.748
"LINESTRING (-8.5286713 41.14317, -8.5289261 41.1432477)",1550572699,1550572781,141653494,False,23.019
"LINESTRING (-8.532686399999999 41.1431975, -8.5325539 41.1431776, -8.532444399999999 41.1430401, -8.532370800000001 41.142867)",1550572779,1550572284,141653569,False,49.352000000000004
"LINESTRING (-8.532686399999999 41.1431975, -8.532657 41.143413, -8.532642600000001 41.1434953, -8.5325819 41.1435862, -8.532392099999999 41.1437357)",1550572779,1548058120,323722195,True,67.632
"LINESTRING (-8.5289261 41.1432477, -8.5291264 41.1430931)",1550572781,1550572566,141653225,False,24.018
"LINESTRING (-8.5289261 41.1432477, -8.5286713 41.14317)",1550572781,1550572699,141653494,False,23.019
"LINESTRING (-8.5289261 41.1432477, -8.529194499999999 41.1433295, -8.529321599999999 41.1433552)",1550572781,1550572888,141653494,False,35.266
"LINESTRING (-8.5293216 41.1433552, -8.5291264 41.1430931)",1550572888,1550572566,141653314,False,33.415
"LINESTRING (-8.5293216 41.1433552, -8.5294296 41.1433769)",1550572888,1550572906,141653494,False,9.36
"LINESTRING (-8.529321599999999 41.1433552, -8.529194499999999 41.1433295, -8.5289261 41.1432477)",1550572888,1550572781,141653494,False,35.266
"LINESTRING (-8.5294296 41.1433769, -8.5293891 41.1436244)",1550572906,1554893990,141653258,False,27.729
"LINESTRING (-8.5294296 41.1433769, -8.5293216 41.1433552)",1550572906,1550572888,141653494,False,9.36
"LINESTRING (-8.5294296 41.1433769, -8.5305936 41.1434128)",1550572906,1550572917,141653494,False,97.552
"LINESTRING (-8.5242827 41.1433949, -8.5247601 41.1434492)",1550572909,1550573039,141653250,False,40.43
"LINESTRING (-8.5242827 41.1433949, -8.5243441 41.143057)",1550572909,1550572581,381421976,False,37.923
"LINESTRING (-8.5242827 41.1433949, -8.5242577 41.1435059)",1550572909,1550573055,381421976,False,12.519
"LINESTRING (-8.5305936 41.1434128, -8.5307544 41.1436947)",1550572917,1554893992,141653198,False,34.116
"LINESTRING (-8.5305936 41.1434128, -8.5294296 41.1433769)",1550572917,1550572906,141653494,False,97.552
"LINESTRING (-8.5305936 41.1434128, -8.5304655 41.1432349, -8.529926400000001 41.1428248, -8.5297272 41.142643, -8.529553399999999 41.1424244)",1550572917,1550571565,141653198,False,141.21
"LINESTRING (-8.5247601 41.1434492, -8.5247133 41.1437648)",1550573039,1549668762,141582165,False,35.311
"LINESTRING (-8.5247601 41.1434492, -8.5242827 41.1433949)",1550573039,1550572909,141653250,False,40.43
"LINESTRING (-8.5247601 41.1434492, -8.524803 41.1432205, -8.5248454 41.1430118, -8.524939399999999 41.1426008)",1550573039,2420387928,141582165,False,95.533
"LINESTRING (-8.5242577 41.1435059, -8.5242827 41.1433949)",1550573055,1550572909,381421976,False,12.519
"LINESTRING (-8.5228284 41.1435452, -8.5223803 41.1431701, -8.522358499999999 41.1431529)",1550573063,1550572689,141582141,False,58.748
"LINESTRING (-8.5228284 41.1435452, -8.5229214 41.1436231, -8.524158 41.1445176, -8.5244053 41.1446785)",1550573063,1549670180,141582141,False,182.594
"LINESTRING (-8.5228284 41.1435452, -8.522969700000001 41.1434931, -8.5230309 41.1434357, -8.5230028 41.1427786)",1550573063,1550572179,141653444,False,94.463
"LINESTRING (-8.5293469 41.1438824, -8.5293891 41.1436244)",1550573076,1554893990,141653258,False,28.905
"LINESTRING (-8.5293469 41.1438824, -8.529171099999999 41.143883, -8.5290652 41.1439009, -8.529005099999999 41.143923)",1550573076,1549669462,141582017,False,29.409
"LINESTRING (-8.5293469 41.1438824, -8.5294507 41.143882, -8.5306722 41.1439408, -8.530875099999999 41.1439521)",1550573076,1549669558,141582017,False,128.222
"LINESTRING (-8.5375146 41.1454186, -8.5370627 41.1457994)",1550573368,1550573512,141653162,False,56.787
"LINESTRING (-8.5375146 41.1454186, -8.5379759 41.1457504)",1550573368,1550573509,141653255,False,53.416
"LINESTRING (-8.5375146 41.1454186, -8.537552099999999 41.1453022, -8.537535699999999 41.1450659, -8.537566099999999 41.1448931, -8.5375792 41.1448394, -8.537618999999999 41.1446971)",1550573368,1554899495,141653162,False,81.253
"LINESTRING (-8.5379759 41.1457504, -8.5375146 41.1454186)",1550573509,1550573368,141653255,False,53.416
"LINESTRING (-8.5370627 41.1457994, -8.5375146 41.1454186)",1550573512,1550573368,141653162,False,56.787
"LINESTRING (-8.5370627 41.1457994, -8.5370907 41.1459576, -8.5372463 41.1460909, -8.537611 41.1463777)",1550573512,1554893961,141653162,False,81.636
"LINESTRING (-8.5370627 41.1457994, -8.536794799999999 41.1458869, -8.536586399999999 41.145796, -8.5363665 41.1455213, -8.5362753 41.1454607, -8.5361729 41.1454574, -8.5360722 41.1452387, -8.5361308 41.1451752, -8.536049200000001 41.1450911, -8.5356737 41.1447154)",1550573512,1554893982,141653430,False,197.25400000000002
"LINESTRING (-8.529461299999999 41.146167, -8.529424199999999 41.1461383, -8.529000999999999 41.1457918, -8.5267184 41.1438328, -8.526237699999999 41.1434227, -8.5257305 41.1429305, -8.5252965 41.1425079, -8.5251926 41.1424051, -8.525148700000001 41.1423231)",1550573693,276936903,117794026,True,560.302
"LINESTRING (-8.529461299999999 41.146167, -8.5294396 41.1461698, -8.529392100000001 41.1461943, -8.5293762 41.1462131)",1550573693,1550573773,141653261,True,9.143
"LINESTRING (-8.5293762 41.1462131, -8.5293598 41.1462327, -8.5293507 41.1462766, -8.5293616 41.1463135, -8.5293829 41.1463407, -8.529411100000001 41.1463609, -8.529442400000001 41.1463739, -8.5294968 41.1463819, -8.529556899999999 41.1463712)",1550573773,1550573943,141653261,True,31.294999999999995
"LINESTRING (-8.529631500000001 41.146316, -8.529642000000001 41.1462893, -8.5296425 41.1462557, -8.5296231 41.1462147, -8.529593 41.1461877, -8.5295077 41.1461612, -8.529461299999999 41.146167)",1550573859,1550573693,141653261,True,27.256
"LINESTRING (-8.529556899999999 41.1463712, -8.529563 41.1463701, -8.529612200000001 41.14634, -8.529631500000001 41.146316)",1550573943,1550573859,141653261,True,8.953
"LINESTRING (-8.529556899999999 41.1463712, -8.5295764 41.146389, -8.530118399999999 41.1468318, -8.530717299999999 41.1473334)",1550573943,1326190424,141653434,True,144.532
"LINESTRING (-8.531120100000001 41.1158086, -8.530761500000001 41.1159319, -8.530459499999999 41.1160077, -8.529993899999999 41.1161167, -8.529568100000001 41.1161913)",1551004055,1392694415,141694776,False,137.154
"LINESTRING (-8.5295078 41.1159677, -8.5295681 41.1161913)",1551004058,1392694415,830773232,False,25.371
"LINESTRING (-8.529507799999999 41.1159677, -8.529326899999999 41.1160148, -8.529141299999999 41.1160693, -8.528952500000001 41.1161294, -8.528685100000001 41.116255, -8.528351600000001 41.1163854, -8.528131399999999 41.1164541, -8.5279395 41.1164731, -8.5277539 41.1164185, -8.5275683 41.1163522, -8.527168400000001 41.1162379)",1551004058,1551004070,141694623,False,213.673
"LINESTRING (-8.529507799999999 41.1159677, -8.529416599999999 41.1156296, -8.529424499999999 41.1154252, -8.529513700000001 41.1149124, -8.529526000000001 41.1148418)",1551004058,1556199443,830773232,False,126.528
