osmid,shape
3846226483,POINT(-8.5186349 41.1391832)
3846226484,POINT(-8.5181274 41.1391851)
3846226500,POINT(-8.5183265 41.1392771)
3846226504,POINT(-8.5184674 41.1392881)
3846226541,POINT(-8.5061688 41.1394698)
3846226714,POINT(-8.5057152 41.1398672)
3846226750,POINT(-8.5055804 41.1400615)
3846226943,POINT(-8.5247267 41.1421114)
3846226961,POINT(-8.5253161 41.1422236)
3846226968,POINT(-8.5255375 41.1422503)
3846226969,POINT(-8.5248691 41.1422739)
3846227007,POINT(-8.530698 41.1425848)
3846227196,POINT(-8.5381145 41.1435788)
3846227211,POINT(-8.5499202 41.1436218)
3846227304,POINT(-8.5324911 41.1438418)
3846227306,POINT(-8.5241111 41.1438439)
3846227442,POINT(-8.5212702 41.1448753)
3846227896,POINT(-8.503559 41.147616)
3846228001,POINT(-8.5499054 41.1480529)
3846228071,POINT(-8.539752 41.1484519)
3846228178,POINT(-8.5046309 41.1491338)
3846228209,POINT(-8.5046372 41.1492986)
3846228235,POINT(-8.5331253 41.1494715)
3846228307,POINT(-8.5134706 41.1497969)
3846228314,POINT(-8.5137055 41.149855)
3846228343,POINT(-8.5359613 41.1499119)
3846228350,POINT(-8.544766 41.1499626)
3862059261,POINT(-8.5119051 41.103581)
3862059554,POINT(-8.5058621 41.113857)
4038445789,POINT(-8.5263123 41.1341176)
4038445791,POINT(-8.5256961 41.1350087)
4212376016,POINT(-8.5324542 41.1404203)
4212376019,POINT(-8.5322095 41.1402801)
4212376020,POINT(-8.5321787 41.1403131)
4212376024,POINT(-8.5324593 41.1403128)
4212376031,POINT(-8.532277 41.1404753)
4755929030,POINT(-8.528548 41.1082622)
4757455700,POINT(-8.5303169 41.1054382)
4759277535,POINT(-8.5334938 41.1113296)
4759277582,POINT(-8.5346596 41.1106196)
5221452621,POINT(-8.5152036 41.1485772)
5221835571,POINT(-8.5286063 41.1110988)
5221835573,POINT(-8.5305245 41.1137119)
5221836525,POINT(-8.5233154 41.1391104)
5221836533,POINT(-8.5323185 41.1334664)
5261227668,POINT(-8.542608 41.1347496)
5261227671,POINT(-8.5425273 41.1358067)
5320300945,POINT(-8.5105539 41.1136445)
5369088178,POINT(-8.5264287 41.1446149)
5369088181,POINT(-8.5266063 41.1440777)
5369088182,POINT(-8.5268409 41.1440439)
5369088185,POINT(-8.5444029 41.1392276)
5512519521,POINT(-8.5400608 41.1398796)
6381466769,POINT(-8.5466593 41.1126545)
6381469105,POINT(-8.5460186 41.1135265)
6381469289,POINT(-8.5451866 41.1116772)
6381469321,POINT(-8.5455326 41.1047072)
6381469360,POINT(-8.5490816 41.1165094)
6381469514,POINT(-8.5489689 41.1120454)
6558205262,POINT(-8.530316 41.1138)
6558205263,POINT(-8.5302843 41.1137314)
6558205264,POINT(-8.5303378 41.1136797)
6558205268,POINT(-8.5304552 41.1137044)
6558205274,POINT(-8.5303617 41.113817)
6558205279,POINT(-8.5304721 41.1137515)
6595196184,POINT(-8.530629 41.116971)
6595210391,POINT(-8.5304037 41.1177793)
6796780728,POINT(-8.5434999 41.1434247)
6796780729,POINT(-8.5454753 41.1428479)
6796780733,POINT(-8.544436 41.1423815)
7376176897,POINT(-8.5459099 41.1125719)
7376176927,POINT(-8.5488897 41.1192308)
7419934903,POINT(-8.5342601 41.1034717)
7715017824,POINT(-8.5431781 41.1026612)
8867093459,POINT(-8.5371997 41.1322638)
8867093460,POINT(-8.5370993 41.1322517)
9116162716,POINT(-8.5154718 41.1169286)
9116165519,POINT(-8.5155317 41.1161678)
9116398649,POINT(-8.5499685 41.140686)
9119027366,POINT(-8.5281533 41.1250735)
9119027371,POINT(-8.5279173 41.1268717)
9119027377,POINT(-8.5273621 41.1256352)
9154071135,POINT(-8.5347469 41.1370624)
9221250919,POINT(-8.53717 41.1003427)
9664437833,POINT(-8.5478943 41.110942)
9664437834,POINT(-8.5468288 41.1083869)
9681221257,POINT(-8.5400023 41.1446115)
9681266798,POINT(-8.536145 41.1365057)
9834794582,POINT(-8.5388137 41.1449357)
9834794588,POINT(-8.5388805 41.1448911)
9834794591,POINT(-8.538887 41.1447926)
9834794598,POINT(-8.5386769 41.1449256)
9834794606,POINT(-8.5386186 41.1448533)
9834794608,POINT(-8.5387618 41.1453355)
9834794609,POINT(-8.5388423 41.1453214)
